PCA Untuned 0,PCA Untuned 1,PCA Untuned 2,PCA Untuned 3,PCA Untuned 4,phrase,label
0.323525527,0.382429444,0.038044948,0.438280648,0.374344964,broadly applicable across application domains,non-cs
0.350154785,0.12230123,0.081788336,0.399385851,0.524450591,broadly applicable technique,non-cs
0.683652424,0.493127105,0.501970674,0.195112422,0.235391106,bruce irons,non-cs
0.433588685,0.400168102,0.409450014,0.153381865,0.307998589,bst  also called,non-cs
0.583911335,0.485655117,0.40204371,0.316340641,0.191431839,build three types,non-cs
0.471497452,0.364207347,0.278858678,0.407488338,0.369675898,built advanced,non-cs
0.406251736,0.447608314,0.293023111,0.267171209,0.245985962,built using,non-cs
0.389150777,0.668023922,0.277753052,0.40418615,0.399738667,business functions,non-cs
0.439563174,0.805368258,0.22983224,0.498347204,0.374505056,business processes within,non-cs
0.386513745,0.662590204,0.201691824,0.486277518,0.398139332,business stakeholders,non-cs
0.522696375,0.391588707,0.421978873,0.16515099,0.228452854,butler lampson,non-cs
0.533147561,0.373705429,0.462255745,0.248897081,0.224226408,byte addition,non-cs
0.441135486,0.558730886,0.4441187,0.347487328,0.308267923,c4 model relies,non-cs
0.582185293,0.675305418,0.46231906,0.299518203,0.497347473,c4 model uses 5 basic diagramming elements,non-cs
0.376701783,0.605884741,0.73586474,0.791776767,0.266981725,cache misses occur,non-cs
0.353054814,0.791696026,0.359475728,0.297472201,0.319220326,cache model used,non-cs
0.300953083,0.491377677,0.31504008,0.209137832,0.534728593,calculate solvent accessible surface area,non-cs
0.60446389,0.456575891,0.483530189,0.27731601,0.224889861,calculation twice,non-cs
0.514095424,0.636228719,0.299791318,0.133455336,0.36684662,call home  call routing,non-cs
0.455558215,0.379414212,0.237708067,0.140076649,0.195671368,call us,non-cs
0.436023253,0.487683602,0.365253741,0.286794055,0.282143799,called agents,non-cs
0.277215881,0.530048438,0.689298662,0.329522272,0.368737079,called compositeness tests instead,non-cs
0.351193545,0.505261896,0.393356903,0.40492724,0.316559172,called deep generative models,non-cs
0.296166462,0.615553166,0.30409901,0.44191687,0.357458011,called dynamic bayesian networks,non-cs
0.391804418,0.457287338,0.382173346,0.158310986,0.272288207,called maplite,non-cs
0.372618906,0.650061302,0.368796803,0.360321699,0.427483309,called multivalued logic,non-cs
0.521636323,0.729595388,0.344368861,0.441154206,0.389591041,called swarm robotics,non-cs
0.363346619,0.357002873,0.555960184,0.165137798,0.556421885,called symmetric binary b,non-cs
0.41139984,0.367131943,0.949605829,0.606757613,0.3080403,cannot compute,non-cs
0.417843639,0.321240625,0.924430655,0.520052849,0.420261541,cannot exhibit creativity,non-cs
0.425443497,0.295600543,0.966135764,0.527916868,0.317648104,cannot produce,non-cs
0.434282684,0.206054483,0.237704984,0.318968534,0.436761408,canonical tasks,non-cs
0.187534663,0.385167443,0.168668784,0.318296231,0.210358634,capture correlation,non-cs
0.508488944,0.38223681,0.35730016,0.38787511,0.217244392,carry adders,non-cs
0.254032863,0.443422915,0.405711538,0.316727403,0.131226002,case gradient descent,non-cs
0.221992904,0.270756616,0.780571356,0.297329179,0.234395378,case lower bound,non-cs
0.188809029,0.421916335,0.299864043,0.267648771,0.216529056,case performance,non-cs
0.255353005,0.381624145,0.219563776,0.28106896,0.158231412,category correspond,non-cs
0.121137575,0.393885055,0.330065098,0.246690708,0.576118625,centered design practices,non-cs
0.422117445,0.29370949,0.66852949,0.581646084,0.163128681,central embarrassment,non-cs
0.52794034,0.435182799,0.561876748,0.629095556,0.311260015,cerebral palsy,non-cs
0.368278156,0.123093187,0.256551284,0.436127095,0.195457548,certain amount,non-cs
0.162068271,0.273811217,0.415956928,0.633876431,0.161190442,certain assumptions,non-cs
0.248307002,0.599780275,0.273224077,0.676523623,0.381145758,certain computational resource,non-cs
0.225918467,0.17955422,0.3073695,0.41619321,0.235795993,certain measure,non-cs
0.309064713,0.122920859,0.234110155,0.381889094,0.199386547,certain point,non-cs
0.267382723,0.276169017,0.25237379,0.497015125,0.145079475,certain structure,non-cs
0.337718342,0.62107123,0.339457014,0.2105959,0.340400789,certificate authority uses id,non-cs
0.397000784,0.589727199,0.451898498,0.404122264,0.470237273,certificate-based encryption,non-cs
0.421873746,0.367488521,0.474205459,0.481638387,0.091961745,changing face,non-cs
0.488454708,0.339287683,0.507184016,0.270772068,0.147184407,changing one term,non-cs
0.312940701,0.394611425,0.274438,0.202690542,0.277339963,channel equalization,non-cs
0.290488185,0.423558803,0.230799028,0.234381888,0.494453552,checking authorized presence,non-cs
0.400147384,0.42152034,0.320655641,0.438340323,0.379149423,chemically connected,non-cs
0.443740174,0.362315449,0.415344438,0.371425546,0.134007921,choke openings,non-cs
0.219815552,0.411555602,0.669021784,0.359472442,0.655762897,choose short passwords,non-cs
0.17713896,0.083996586,0.195792195,0.389072381,0.557653109,chosen appropriately,non-cs
0.51188811,0.41037799,0.469442526,0.190790005,0.270627671,christoph mallon,non-cs
0.44598652,0.334953874,0.443366314,0.201278636,0.212469668,christopher terry,non-cs
0.275049407,0.5158071,0.264477806,0.157919444,0.191019399,cifs specification,non-cs
0.327066495,0.764574073,0.358408069,0.347040403,0.331229399,circuit design,non-cs
0.296720303,0.651110673,0.40634202,0.273862888,0.284303046,circuit evaluation,non-cs
0.195528726,0.524275627,0.245210772,0.305822502,0.448274349,circuit evaluation guarantees,non-cs
0.311491789,0.600624733,0.30220617,0.41627287,0.286048542,circuitry using,non-cs
0.314891535,0.519471769,0.417780409,0.144550541,0.182405274,circular review system,non-cs
0.245768182,0.233572635,0.565417571,0.266764447,0.71337942,clarify overall concepts without concern,non-cs
0.494491858,0.351191838,0.406599988,0.165019888,0.199901641,class fo,non-cs
0.497256445,0.397738141,0.440255708,0.171309706,0.173729034,class fpt,non-cs
0.374964981,0.484623146,0.33846956,0.212602781,0.289634634,class selected,non-cs
0.53601225,0.208685512,0.275268245,0.155551125,0.357847088,classical example,non-cs
0.171655077,0.70665742,0.498132644,0.470431766,0.365198057,classify boolean satisfiability problems,non-cs
0.140604356,0.484887704,0.400783464,0.321172335,0.178880454,classify patterns,non-cs
0.08960781,0.55148405,0.467491491,0.478555939,0.164807574,classify problems,non-cs
0.150635493,0.826806138,0.332496449,0.468091343,0.334197072,classifying computational problems according,non-cs
0.483099856,0.366362376,0.414906194,0.166215183,0.287285178,claude shannon produced,non-cs
0.321090495,0.091774021,0.474453267,0.278013316,0.843544026,clean separation,non-cs
0.429905687,0.032805299,0.278890359,0.343263671,0.866773343,clear structure,non-cs
0.453092222,0.190115247,0.026683346,0.451999099,0.528572029,clearly defined concepts produced,non-cs
0.201914431,0.516795168,0.238568988,0.364238891,0.229939083,client side object participating,non-cs
0.513261399,0.643943707,0.332573299,0.182817779,0.277849474,climate model run,non-cs
0.506313066,0.519741601,0.376513437,0.193574641,0.200779861,climate timescales,non-cs
0.288438509,0.370685746,0.890668267,0.313180199,0.369988835,closed control loop,non-cs
0.381630132,0.08178006,0.08075655,0.521753232,0.520005032,closely connected,non-cs
0.395971667,0.11051215,0.135736866,0.49653126,0.471177727,closely related,non-cs
0.305448862,0.197406818,0.102661631,0.5194802,0.384487801,closely related application,non-cs
0.317341459,0.196272203,0.105903686,0.579535597,0.398528003,closely related concepts,non-cs
0.368782716,0.154225193,0.14415006,0.443279698,0.316925255,closer look,non-cs
0.637766378,0.794145515,0.375473669,0.327217387,0.454862645,cmos transistors,non-cs
0.287643252,0.473440885,0.432008152,0.284892642,0.212711279,code modulation,non-cs
0.348909805,0.708681211,0.355276807,0.343910051,0.360517556,code reuse,non-cs
0.39297134,0.651627109,0.303262503,0.235085154,0.373137097,code stylometry attributes authorship,non-cs
0.237171664,0.53470359,0.418948197,0.4088257,0.259257172,coded character sets,non-cs
0.245155256,0.717909662,0.227309557,0.352801612,0.36396448,cognitive architecture refers,non-cs
0.203550708,0.638336848,0.231389724,0.460129053,0.373394761,cognitive dimensions of notations,non-cs
0.659173133,0.533842816,0.48246699,0.192357616,0.343464706,coined around 1992,non-cs
0.399855118,0.707729122,0.352572847,0.243043232,0.256365155,collect call  domotic appliance control,non-cs
0.197969133,0.485118009,0.168023764,0.447819306,0.220558208,collecting information,non-cs
0.147211366,0.36491556,0.267514166,0.396188152,0.249665551,collective behavior,non-cs
0.514490012,0.398171317,0.367515024,0.310494513,0.200944271,columns consisting,non-cs
0.374058723,0.786760128,0.363900618,0.380195715,0.468995677,combinatorial chemistry,non-cs
0.231752206,0.796181261,0.369970518,0.606590394,0.440569557,combinatorial optimization problem studied,non-cs
0.391215106,0.567820632,0.378377097,0.212382602,0.221388059,combine process,non-cs
0.577911195,0.448693182,0.392493952,0.280709344,0.335754202,combined using max pooling,non-cs
0.155251841,0.581643953,0.227962681,0.488881811,0.375096424,combines reinforcement learning,non-cs
0.323021342,0.483647063,0.295594015,0.334007393,0.425607074,commercial application,non-cs
0.5188554,0.663328736,0.296793631,0.498323694,0.564426346,commercial augmented reality experiences,non-cs
0.440234149,0.03353044,0.194609803,0.553282093,0.512121426,common among,non-cs
0.36833155,0.120855947,0.180421376,0.458701392,0.411429719,common example,non-cs
0.633862554,0.736291226,0.370664823,0.529822641,0.77309895,common industrial robots,non-cs
0.319899564,0.310823222,0.690363322,0.518851854,0.750994043,common lossless compression algorithms,non-cs
0.419085682,0.228989164,0.588495511,0.786051136,0.205413273,common objection,non-cs
0.336613476,0.080816833,0.327863784,0.463699522,0.555399211,common ones,non-cs
0.431153354,0.421090863,0.250927229,0.553978284,0.684594889,common passwords,non-cs
0.384226846,0.370463895,0.638677134,0.348025503,0.265027168,common subexpression elimination,non-cs
0.366429693,0.095903387,0.164080752,0.324499029,0.542913117,commonly accepted definition,non-cs
0.324601616,0.101200255,0.232660966,0.386056461,0.320506534,commonly considered,non-cs
0.417263704,0.091591445,0.183090289,0.349107327,0.337629496,commonly known,non-cs
0.407234469,0.400373052,0.14877694,0.699207665,0.350090593,commonly occurring data items,non-cs
0.371538665,0.131318316,0.184588617,0.367721548,0.26568484,commonly referred,non-cs
0.212516889,0.586143538,0.140769036,0.390738935,0.324466534,communicate data,non-cs
0.451038293,0.225724559,0,0.487171806,0.487706957,communicate information clearly,non-cs
0.239027855,0.450345936,0.206009981,0.295744333,0.249700188,communication protocol,non-cs
0.26359405,0.577357834,0.205448707,0.237200972,0.278731461,communication protocol developed,non-cs
0.226832003,0.48219776,0.269943356,0.439636235,0.376015858,communications security,non-cs
0.211597127,0.110474036,0.675097908,0.325707272,0.793363743,compact form,non-cs
0.208470367,0.12462733,0.631861658,0.360161753,0.782241874,compact representation,non-cs
0.20365463,0.139402572,0.73326353,0.465393482,0.650036943,comparatively small field,non-cs
0.327791071,0.566101065,0.317133781,0.527148405,0.253255955,compare new problem instances,non-cs
0.029753527,0.456032745,0.264361498,0.311561513,0.220626683,compare outcomes,non-cs
0.088179626,0.440155013,0.242458481,0.314166863,0.278786619,compare performance,non-cs
0.126669967,0.527752612,0.333936519,0.236649831,0.217462557,comparison operations,non-cs
0.194221867,0.361303082,0.350073517,0.343917119,0.139848428,comparison sort must,non-cs
0.296556088,0.754111549,0.259697262,0.625106609,0.345281808,competitive learning include vector quantization,non-cs
0.413315895,0.549680208,0.913528855,0.57274207,0.372297757,compiler fails,non-cs
0.664972008,0.139803102,0.117781121,0.274398313,0.540553672,complete overview,non-cs
0.534426151,0.264975845,0.993522312,0.484501233,0.498577229,completely random states,non-cs
0.469273719,0.414004702,0.258703866,0.805835649,0.194524059,complex extensions exist,non-cs
0.445342436,0.304999358,0.438226117,0.87448959,0.242617013,complex images,non-cs
0.562126319,0.394726197,0.46368583,0.779916541,0.385674903,complex plane,non-cs
0.415313779,0.341844159,0.480439007,0.889788238,0.159736885,complex schemes,non-cs
0.250013747,0.407267422,0.348331115,0.38231687,0.191896846,component parts,non-cs
0.246451218,0.614300084,0.229987369,0.262459965,0.278991763,compose network services,non-cs
0.197376707,0.438389328,0.470106213,0.257970221,0.307010419,composite pattern describes,non-cs
0.578646603,0.094125521,0.346954856,0.388899547,0.418909504,compositions uniformly,non-cs
0.437264688,0.373422002,0.442715032,0.320719767,0.206110376,compression rate,non-cs
0.199747312,0.668410071,0.22960134,0.433531225,0.403957898,computability theorists,non-cs
0.409173019,0.892002308,0.374281163,0.42272069,0.556513741,computational chemistry,non-cs
0.34166522,0.900377509,0.32324347,0.518662153,0.591641397,computational cognitive science,non-cs
0.311903973,0.853882294,0.412447635,0.629705209,0.3636643,computational complexity theory focuses,non-cs
0.299968562,0.855869044,0.41116219,0.675228774,0.317628225,computational complexity theory tries,non-cs
0.29958669,0.775898665,0.25184106,0.477254168,0.424646616,computational devices proposed,non-cs
0.384236788,0.817723001,0.311459271,0.459403638,0.439167728,computational electrodynamics modelling technique,non-cs
0.466160914,0.695831393,0.273336911,0.385147509,0.428001079,computational instantiation,non-cs
0.218422366,0.661589779,0.154155415,0.665946215,0.698582317,computational intelligence therefore provides solutions,non-cs
0.235574284,0.92708047,0.308365342,0.481055839,0.518458605,computational learning theory studies,non-cs
0.345634627,0.582218875,0.364527008,0.869304536,0.349691352,computational resources needed,non-cs
0.286620073,0.757479476,0.304676902,0.509061275,0.404101582,computational systems,non-cs
0.305759262,0.43050443,0.222446841,0.704962667,0.828344867,computationally intelligent,non-cs
0.328270692,0.199979652,0.750077364,0.243549939,0.530137229,computed independently,non-cs
0.444542776,0.75039096,0.448108817,0.836244414,0.439413964,computer graphics need,non-cs
0.437324774,0.705175878,0.419608432,0.865222055,0.531600849,computer intensive simulations,non-cs
0.48871141,0.808480618,0.285038701,0.466979272,0.456420608,computer monitor using,non-cs
0.424587695,0.837996839,0.32149399,0.448844791,0.553611395,computer program trained,non-cs
0.413099358,0.942771919,0.31114119,0.550705223,0.529547875,computer programming technique used,non-cs
0.427866879,0.914760247,0.307656636,0.556821466,0.546725033,computer science field focus,non-cs
0.501659221,0.896780235,0.298274173,0.415572203,0.558800272,computer science originated,non-cs
0.458814484,0.759690305,0.319742824,0.477377899,0.452587168,computer using,non-cs
0.283513999,0.674907941,0.301502288,0.571124583,0.47678856,computerized handling,non-cs
0.515620559,0.793875879,0.345931891,0.509683373,0.516036802,computers using,non-cs
0.374636826,0.752851613,0.245526559,0.409207752,0.487190814,computing examples,non-cs
0.382775962,0.255889265,0.103759553,0.382976985,0.197749877,concept extends,non-cs
0.171780874,0.296426947,0.16061474,0.393899614,0.221362948,concepts related,non-cs
0.417955467,0.498509403,0.462475546,0.593688852,0.270370149,concerned scientists states,non-cs
0.319029768,0.639545409,0.309774181,0.474870309,0.42213086,concurrency control,non-cs
0.192320175,0.459472356,0.445109842,0.218164412,0.240661306,conditional dependencies via,non-cs
