tSNE Tuned 0,tSNE Tuned 1,tSNE Tuned 2,tSNE Tuned 3,tSNE Tuned 4,phrase,label
0.412430734,0.688135545,0.514407709,0.339934449,0.735881088,betty holberton,non-cs
0.37970199,0.514824382,0.291528595,0.739820477,0.724143494,beyond compare,non-cs
0.428640421,0.540621737,0.296791352,0.748927277,0.731922494,beyond np,non-cs
0.616626566,0.392395411,0.538316198,0.848586437,0.341662012,biconjugate gradient stabilized method,non-cs
0.565263518,0.664695624,0.55568589,0.589901144,0.704665932,big number,non-cs
0.760510125,0.372793526,0.207748228,0.676276143,0.451750503,binary arithmetic terminate,non-cs
0.709727279,0.366577789,0.302120375,0.65443786,0.472585189,binary arithmetic using electronic relays,non-cs
0.779564706,0.421334306,0.320401394,0.597888167,0.147264166,binary space partitioning arose,non-cs
0.819893914,0.223511939,0.166804424,0.625331755,0.346403797,binary splitting lends well,non-cs
0.81600769,0.214014065,0.153306537,0.566679924,0.334293251,binary splitting may render,non-cs
0.331142154,0.385998112,0.381544061,0.12583879,0.314119469,biodiversity informatics contrasts,non-cs
0.40377567,0.37685404,0.367491149,0.099756123,0.331114221,biodiversity informatics may also,non-cs
0.445616714,0.383271537,0.416589131,0.052157517,0.329713645,biodiversity information,non-cs
0.510219557,0.657814442,0.575288981,0.376656751,0.972979391,bird flocking,non-cs
0.583818116,0.560276517,0.374938803,0.517248523,0.596482145,bit central processing unit,non-cs
0.507594062,0.335381451,0.611480531,0.545333393,0.492968534,bit instruction set architecture,non-cs
0.494941192,0.667338994,0.785716381,0.439007412,0.787522519,bit slicing made,non-cs
0.964245704,0.375826402,0.616795711,0.651734137,0.551435658,bitwise operation operates,non-cs
0.716703053,0.700390462,0.593173914,0.45665333,0.635688008,black box,non-cs
0.507061641,0.17177519,0.677406453,0.491023363,0.59571306,bloch representation,non-cs
0.690136362,0.11835938,0.542133915,0.586259768,0.570432335,block diagram,non-cs
0.672232401,0.104414166,0.544089593,0.620817689,0.557642114,block diagrams,non-cs
0.632657584,0.101080356,0.537827395,0.647873154,0.545743964,block diagrams rely,non-cs
0.607838977,0.627269724,0.778842912,0.665433128,0.652218976,block size,non-cs
0.623167378,0.684406518,0.622591802,0.630189975,0.596015959,blocks connected,non-cs
0.37770439,0.453240574,0.617153401,0.829601236,0.482611888,body systems,non-cs
0.433647104,0.260277019,0.410484979,0.2841288,0.436107998,book affective computing published,non-cs
0.107600382,0.653707375,0.505808946,0.53492115,0.741994963,book titled,non-cs
0.384061471,0.452275007,0.524610362,0.836189267,0.336663661,boolean function whose value,non-cs
0.57161987,0.429045819,0.358006931,0.073223254,0.465903562,border guard,non-cs
0.587673942,0.424806844,0.579105993,0.182483578,0.272357537,boson sampling task consists,non-cs
0.545190062,0.599281484,0.33212026,0.691758262,0.848032897,bounded treewidth may,non-cs
0.484758529,0.809782503,0.670170925,0.376155202,0.87431216,boundlessly increasing tree height,non-cs
0.462150058,0.604512477,0.307473603,0.505048045,0.86870441,bridge weather,non-cs
0.382865423,0.598066646,0.54190949,0.288272453,0.612235622,bring together,non-cs
0.54124504,0.665511053,0.433138545,0.601661239,0.58195321,broad applications,non-cs
0.579512395,0.682927445,0.413996588,0.442129557,0.551344896,broadband backbone network,non-cs
0.520524068,0.66017138,0.395606717,0.644164747,0.585627352,broadly applicable across application domains,non-cs
0.854054934,0.413681194,0.291919627,0.304635192,0.388219025,broadly applicable technique,non-cs
0.487126924,0.821627839,0.481294113,0.342723533,0.904595427,bruce irons,non-cs
0.201152086,0.790286853,0.329571844,0.492859769,0.678054189,bst  also called,non-cs
0.347328512,0.519487712,0.498451359,0.49168264,0.901301399,build three types,non-cs
0.737468285,0.405543286,0.437687305,0.317307951,0.525551058,built advanced,non-cs
0.799915837,0.387516157,0.351386734,0.742696587,0.594993942,built using,non-cs
0.421054904,0.725871255,0.39622946,0.577466804,0.461860449,business functions,non-cs
0.431616391,0.721414558,0.379258122,0.557915893,0.441527749,business processes within,non-cs
0.373342498,0.714278945,0.310002477,0.555894844,0.47320383,business stakeholders,non-cs
0.432391516,0.695406556,0.566234888,0.313745286,0.714634024,butler lampson,non-cs
0.342547788,0.623297515,0.356843772,0.659363838,0.639348996,byte addition,non-cs
0.797048936,0.522257519,0.779957974,0.272103586,0.655524741,c4 model relies,non-cs
0.563511918,0.13681956,0.511743702,0.592043716,0.5456564,c4 model uses 5 basic diagramming elements,non-cs
0.488543827,0.696622208,0.346607542,0.310746908,0.431355491,cache misses occur,non-cs
0.452488876,0.542602743,0.45980017,0.473737239,0.480572236,cache model used,non-cs
0.634339011,0.511407484,0.883792412,0.590075082,0.811880214,calculate solvent accessible surface area,non-cs
0.839777117,0.421498174,0.375212209,0.396734486,0.295813315,calculation twice,non-cs
0.465430413,0.626972793,0.357473067,0.424989293,0.570800173,call home  call routing,non-cs
0.432338036,0.61628409,0.299547022,0.404920202,0.567478017,call us,non-cs
0.297889608,0.536046182,0.301275491,0.210789868,0.489500017,called agents,non-cs
0.811048278,0.248493342,0.491200856,0.38974809,0.143033185,called compositeness tests instead,non-cs
0.553134245,0.252058863,0.49171416,0.441981212,0.32858261,called deep generative models,non-cs
0.419885798,0.239634381,0.46150475,0.760729598,0.481199673,called dynamic bayesian networks,non-cs
0.905102978,0.677378165,0.626126473,0.454249543,0.576022047,called maplite,non-cs
0.42635203,0.302035652,0.301064252,0.692004761,0.360178578,called multivalued logic,non-cs
0.779146827,0.423339584,0.647532538,0.342738954,0.468473236,called swarm robotics,non-cs
0.721549839,0.249884105,0.339032213,0.705095793,0.515173078,called symmetric binary b,non-cs
0.429107194,0.608111705,0.426584278,0.180563216,0.427578767,cannot compute,non-cs
0.426714494,0.566602971,0.433889978,0.15180583,0.455122112,cannot exhibit creativity,non-cs
0.373484899,0.613535852,0.412587535,0.165720125,0.407692136,cannot produce,non-cs
0.661509705,0.535736664,0.458487162,0.365038148,0.366392336,canonical tasks,non-cs
0.496842678,0.507114888,0.288938745,0.81569693,0.291242672,capture correlation,non-cs
0.329273209,0.630312463,0.35438681,0.743476582,0.587488567,carry adders,non-cs
0.625035323,0.444434415,0.523363566,0.986931749,0.351929541,case gradient descent,non-cs
0.651664407,0.82440976,0.537962088,0.276376043,0.499420765,case lower bound,non-cs
0.476626269,0.545618056,0.418648004,0.295406825,0.716064002,case performance,non-cs
0.353113429,0.62033072,0.45563651,0.601186695,0.793615769,category correspond,non-cs
0.225011839,0.409315679,0.736683743,0.494847827,0.368877559,centered design practices,non-cs
0.43864984,0.276653631,0.28772794,0.476225006,0.115468543,central embarrassment,non-cs
0.51597575,0.420615704,0.452847416,0.312005548,0.140597643,cerebral palsy,non-cs
0.472916614,0.391931221,0.745643598,0.286388506,0.662447657,certain amount,non-cs
0.570354616,0.41917727,0.311808836,0.672935425,0.227492911,certain assumptions,non-cs
0.811351843,0.45531699,0.649583981,0.443393949,0.544282376,certain computational resource,non-cs
0.854276336,0.356193706,0.568633197,0.520364643,0.248568041,certain measure,non-cs
0.275154286,0.296569571,0.425705722,0.692475047,0.208759804,certain point,non-cs
0.71868655,0.481823279,0.56533237,0.654543146,0.838423173,certain structure,non-cs
0.250707193,0.578646514,0.566492092,0.647307833,0.427079595,certificate authority uses id,non-cs
0.570315291,0.635741288,0.798634237,0.397423074,0.439652767,certificate-based encryption,non-cs
0.522056538,0.471743402,0.347335844,0.227155936,0.865484934,changing face,non-cs
0.423402461,0.790594679,0.513716586,0.228935122,0.57820535,changing one term,non-cs
0.506466758,0.609364115,0.458496052,0.710327994,0.36606914,channel equalization,non-cs
0.4977408,0.444147313,0.32083111,0.08829644,0.472062943,checking authorized presence,non-cs
0.395491011,0.471801721,0.47897984,0.770843527,0.487397446,chemically connected,non-cs
0.539689564,0.571436644,0.921565501,0.400521569,0.683247601,choke openings,non-cs
0.499420157,0.579072258,0.770175439,0.232159092,0.488539675,choose short passwords,non-cs
0.696523585,0.471671742,0.461273611,0.325060007,0.255407712,chosen appropriately,non-cs
0.36145352,0.739418755,0.412601996,0.342941204,0.74853506,christoph mallon,non-cs
0.373365689,0.745924814,0.41912199,0.279495042,0.770173238,christopher terry,non-cs
0.516223996,0.19989838,0.554810962,0.847050946,0.29691522,cifs specification,non-cs
0.629914616,0.272867031,0.441892156,0.56734923,0.667156276,circuit design,non-cs
0.732175708,0.282677147,0.620767163,0.45794305,0.196131657,circuit evaluation,non-cs
0.784733928,0.306741235,0.641143286,0.517083241,0.184679226,circuit evaluation guarantees,non-cs
0.668417923,0.295602096,0.450754701,0.587225241,0.662408078,circuitry using,non-cs
0.523866156,0.168723633,0.646310682,0.724037078,0.303972484,circular review system,non-cs
0.144088317,0.270030994,0.291888582,0.56773751,0.350218608,clarify overall concepts without concern,non-cs
0.493053371,0.817401618,0.340975714,0.184274505,0.529370939,class fo,non-cs
0.435200765,0.784568837,0.335822317,0.157637436,0.535920111,class fpt,non-cs
0.381899268,0.764026809,0.336067941,0.157404746,0.532131233,class selected,non-cs
0.278439487,0.609491232,0.432258693,0.140936685,0.745747056,classical example,non-cs
0.50336053,0.304416297,0.517790955,0.608317711,0.102304337,classify boolean satisfiability problems,non-cs
0.326819821,0.324870947,0.095121582,0.323262158,0.454716579,classify patterns,non-cs
0.469466971,0.343845222,0.45871245,0.599123894,0.103504367,classify problems,non-cs
0.637026097,0.240639757,0.490823618,0.680120689,0.18971655,classifying computational problems according,non-cs
0.484422564,0.855509048,0.540208603,0.417542465,0.738699349,claude shannon produced,non-cs
0.24873514,0.457496431,0.515729473,0.434722544,0.312139615,clean separation,non-cs
0.696565859,0.471330512,0.522160482,0.67936132,0.842199433,clear structure,non-cs
0.191693782,0.283398404,0.259912429,0.586874393,0.367946969,clearly defined concepts produced,non-cs
0.59930537,0.507526286,0.980944834,0.499455838,0.586183114,client side object participating,non-cs
0.616917806,0.1633305,0.603305968,0.390464796,0.405690078,climate model run,non-cs
0.176909155,0.442748356,0.43846735,0.758797879,0.460294497,climate timescales,non-cs
0.697097831,0.637405013,0.429365128,0.568265158,0.295799201,closed control loop,non-cs
0.216511876,0.570930296,0.503971389,0.339007301,0.691317807,closely connected,non-cs
0.196266292,0.579772647,0.47252499,0.358116952,0.675089768,closely related,non-cs
0.264559429,0.754230466,0.462741689,0.434896312,0.52956422,closely related application,non-cs
0.230174586,0.34156733,0.279491384,0.446913837,0.345185989,closely related concepts,non-cs
0.482600941,0.49288097,0.494559483,0.151394111,0.773816708,closer look,non-cs
0.824994617,0.454618159,0.515915379,0.648914544,0.520905198,cmos transistors,non-cs
0.7088067,0.539074006,0.469406525,0.704234713,0.505966502,code modulation,non-cs
0.519578281,0.658138827,0.333932622,0.791761708,0.468606233,code reuse,non-cs
0.701142935,0.401856154,0.405037416,0.27553813,0.362910191,code stylometry attributes authorship,non-cs
0.756252185,0.543069345,0.328863597,0.48742586,0.777351159,coded character sets,non-cs
0.272201883,0.376572418,0.328432611,0.462797094,0.46652887,cognitive architecture refers,non-cs
0.33708916,0.451225337,0.296626124,0.506664286,0.438588095,cognitive dimensions of notations,non-cs
0.401352598,0.66164203,0.5221909,0.422495685,0.719242252,coined around 1992,non-cs
0.336938588,0.589849824,0.506496648,0.73081064,0.513402648,collect call  domotic appliance control,non-cs
0.174558949,0.624973421,0.671221531,0.56778565,0.552570423,collecting information,non-cs
0.436924842,0.528358971,0.237326698,0.609118289,0.455327158,collective behavior,non-cs
0.195410104,0.603253168,0.241250139,0.342457319,0.47937676,columns consisting,non-cs
0.375642884,0.322342499,0.495059757,0.320034718,0.400143244,combinatorial chemistry,non-cs
0.632198624,0.242120145,0.427076588,0.620461627,0.193739099,combinatorial optimization problem studied,non-cs
0.410395931,0.45424978,0.557407389,0.434111383,0.266104015,combine process,non-cs
0.679399388,0.42544805,0.916573565,0.515346424,0.521196644,combined using max pooling,non-cs
0.601082679,0.440068105,0.228869002,0.410529809,0.468826101,combines reinforcement learning,non-cs
0.304854268,0.719311133,0.461250874,0.491086073,0.493778744,commercial application,non-cs
0.636587604,0.377926549,0.349547156,0.581808562,0.737527719,commercial augmented reality experiences,non-cs
0.21046046,0.634380987,0.214370609,0.379396653,0.726764985,common among,non-cs
0.267691895,0.612231297,0.429507086,0.1367154,0.703064873,common example,non-cs
0.794760481,0.515357076,0.235341381,0.507293964,0.524322803,common industrial robots,non-cs
0.713712595,0.632227532,0.584233905,0.295648574,0.406125914,common lossless compression algorithms,non-cs
0.460301154,0.373140934,0.280498451,0.566269309,0.14776675,common objection,non-cs
0.208546087,0.633728013,0.248038845,0.370850223,0.708003155,common ones,non-cs
0.522940476,0.592810711,0.774726696,0.279326842,0.479900636,common passwords,non-cs
0.629337188,0.559550634,0.358344714,0.629912572,0.319212391,common subexpression elimination,non-cs
0.489316279,0.126646503,0.2142587,0.727962726,0.323991441,commonly accepted definition,non-cs
0.502638603,0.124822807,0.201857029,0.766609238,0.307895733,commonly considered,non-cs
0.218299391,0.684051173,0.269244992,0.398625592,0.704623803,commonly known,non-cs
0.533800918,0.387890301,0.672187548,0.735154333,0.133864713,commonly occurring data items,non-cs
0.30927129,0.750351548,0.372757291,0.635644771,0.725459303,commonly referred,non-cs
0.328445356,0.640058567,0.655297458,0.624260215,0.547096267,communicate data,non-cs
0.119785817,0.399681771,0.444783149,0.582612241,0.566591922,communicate information clearly,non-cs
0.386689135,0.612081379,0.70557781,0.455117769,0.501780055,communication protocol,non-cs
0.373802412,0.601324643,0.747130167,0.450778255,0.49280816,communication protocol developed,non-cs
0.408524162,0.680934263,0.679519898,0.507794007,0.376459517,communications security,non-cs
0.352257222,0.317398648,0.747813703,0.674022746,0.386205609,compact form,non-cs
0.336192147,0.311145432,0.717553019,0.713350187,0.405561473,compact representation,non-cs
0.483563277,0.623247564,0.840629935,0.664221208,0.76439479,comparatively small field,non-cs
0.528366437,0.361496018,0.39734139,0.626935223,0.145007715,compare new problem instances,non-cs
0.793945485,0.341789132,0.491003629,0.572088827,0.190517965,compare outcomes,non-cs
0.832888183,0.357055367,0.512545093,0.620877999,0.161940852,compare performance,non-cs
0.261222435,0.547416192,0.345523455,0.238460055,0.457934693,comparison operations,non-cs
0.495803939,0.616292474,0.605218634,0.066690495,0.721513955,comparison sort must,non-cs
0.755713739,0.355890125,0.501169483,0.553262314,0.476561654,competitive learning include vector quantization,non-cs
0.480128757,0.65675474,0.41597806,0.202525923,0.437638131,compiler fails,non-cs
0.481175344,0.392694998,0.070639161,0.591437493,0.539378235,complete overview,non-cs
0.795793962,0.438191725,0.226299234,0.468852073,0.280949466,completely random states,non-cs
0.671783473,0.539177015,0.577800184,0.765184677,0.451529833,complex extensions exist,non-cs
0.501890218,0.407678507,0.615119368,0.408504536,0.773564748,complex images,non-cs
0.408331701,0.463618335,0.828925112,0.502472699,0.830780824,complex plane,non-cs
0.68513033,0.522503351,0.583753107,0.855469334,0.500404912,complex schemes,non-cs
