tSNE Tuned 0,tSNE Tuned 1,phrase,label
0.32921904,0.590843217,develop computer algorithms,non-cs
0.707735853,0.303437721,developed greatly since,non-cs
0.299689792,0.628839845,developers worked,non-cs
0.298874763,0.634015733,developing systems,non-cs
0.387294439,0.699928888,develops methodologies,non-cs
0.324791157,0.450635325,device controlled,non-cs
0.508985076,0.554101534,diagonal argument shows,non-cs
0.408943378,0.383496934,diagram specially used,non-cs
0.409431278,0.38323851,diagrams generated,non-cs
0.767530526,0.346819148,dictionary attack,non-cs
0.767443854,0.347037618,dictionary attack tries,non-cs
0.767245747,0.346606884,dictionary attacks often succeed,non-cs
0.586968083,0.877828274,diet assessment based,non-cs
0.763163018,0.379545825,differ slightly,non-cs
0.686094258,0.439690042,different aspect,non-cs
0.372660982,0.52226213,different cache block,non-cs
0.921807357,0.589972176,different classes,non-cs
0.286576028,0.677869499,different code points,non-cs
0.605753694,0.667136864,different complexity classes,non-cs
0.486793845,0.422745613,different components,non-cs
0.325541367,0.76983759,different data representations,non-cs
0.330245616,0.449304025,different input devices,non-cs
0.737437126,0.734514771,different notion,non-cs
0.610424809,0.656082231,different programming languages,non-cs
0.356080151,0.719099019,different register allocation approaches,non-cs
0.682608727,0.508470302,different sigmoid function instead,non-cs
0.429306978,0.198221061,different types,non-cs
0.743197635,0.734822073,different viewpoints,non-cs
0.557072119,0.585439867,differential entropy,non-cs
0.596814671,0.744380562,differential equations  x even though,non-cs
0.325732701,0.434968113,digital audio workstation,non-cs
0.32484647,0.464720751,digital camera,non-cs
0.219933586,0.511608851,digital conversion,non-cs
0.22205713,0.509794066,digital converters,non-cs
0.822677784,0.50469615,digital empathy,non-cs
0.823004461,0.505746419,digital empathy define digital empathy,non-cs
0.822672722,0.506372681,digital empathy finds,non-cs
0.147161917,0.465626631,digital music files,non-cs
0.220234311,0.503172311,digital world blend,non-cs
0.358834343,0.320009043,dimensional array would,non-cs
0.644733369,0.736973627,dimensional complexity theory,non-cs
0.399457606,0.343034694,dimensional scenes composed,non-cs
0.439274656,0.652684645,dimensional vector space model implementations,non-cs
0.705092289,0.680557628,direct term,non-cs
0.571337019,0.477115142,directional movement keys,non-cs
0.463385794,0.82978185,directly proportional,non-cs
0.640796785,0.327813233,directly related,non-cs
0.917082634,0.721148333,disabled people,non-cs
0.475685978,0.431263557,disconnected components,non-cs
0.671060594,0.808533099,discovered independently,non-cs
0.691517205,0.666139158,discrete values,non-cs
0.611870449,0.530769832,dispatch mechanism,non-cs
0.470954188,0.478714787,distributed object communication realizes communication,non-cs
0.579982327,0.437996484,distribution gives,non-cs
0.583566573,0.835027808,dithering produces results,non-cs
0.28385733,0.242340692,diverse spectrum,non-cs
0.920503928,0.697191776,doctor table,non-cs
0.301189618,0.745143941,domain method,non-cs
0.813992414,0.412913892,dominant use,non-cs
0.357068002,0.669899027,done efficiently,non-cs
0.436468038,0.548554593,double hashing becomes linear,non-cs
0.538445239,0.228404439,drawn left,non-cs
0.284982329,0.468547526,driving cars,non-cs
0.284908657,0.468364314,driving cars combine,non-cs
0.946041362,0.525269308,drugged participants,non-cs
0.905379789,0.586976593,dual program also,non-cs
0.366209011,0.324042207,dynamic array may use,non-cs
0.49741624,0.556915923,dynamic arrays overcome,non-cs
0.736810626,0.525931187,dynamic avoidance,non-cs
0.567513599,0.573420841,dynamically modify,non-cs
0.0973386,0.344258218,eager loading,non-cs
0.273386333,0.218083402,earlier field,non-cs
0.405382677,0.802739347,earliest installations using anchor modeling,non-cs
0.262236791,0.405349186,early companies,non-cs
0.781196928,0.280231997,early name,non-cs
0.708220379,0.748073942,early philosophical inquiries,non-cs
0.48589133,0.752079793,early sorting algorithms around 1951,non-cs
0.418255366,0.346817301,early stage go,non-cs
0.41996757,0.569324051,early work,non-cs
0.442230014,0.437040943,easily broken,non-cs
0.534879057,0.792753051,easily deduced,non-cs
0.360867496,0.929475697,economically possible,non-cs
0.897062186,0.50525681,edges whose removal would partition,non-cs
0.735549,0.392856961,eeg  typically hours,non-cs
0.420945611,0.721343474,effective methods exist,non-cs
0.378638717,0.377430448,effective music visualization aims,non-cs
0.561143265,0.859487732,effectively determine,non-cs
0.572430827,0.291733656,effectively rediscovered,non-cs
0.434774579,0.707801031,efficient algorithms,non-cs
0.339409583,0.668354337,efficient construction,non-cs
0.352963504,0.670239528,efficient even,non-cs
0.696833339,0.570166505,efficient julia,non-cs
0.267072427,0.684641726,efficient matlab,non-cs
0.4241121,0.71702235,efficient methods known,non-cs
0.349587601,0.677893678,efficient use,non-cs
0.597702565,0.163259197,efipsans project http  www,non-cs
0.212417894,0.587445948,eigenmode expansion provides,non-cs
0.598884892,0.743341532,eigenvalue problems involving differential equations,non-cs
0.909205568,0.282545006,eighth annual acm symposium,non-cs
0.63413183,0.246736036,either directly,non-cs
0.58946842,0.323275238,either multiple simultaneous executions,non-cs
0.45872854,0.499656313,electromagnetic field,non-cs
0.458556188,0.499701456,electromagnetic fields,non-cs
0.456528013,0.499280443,electromagnetic relays,non-cs
0.378703346,0.375987157,electronic music visualizers,non-cs
0.112796142,0.651137443,electronic signatures vary depending,non-cs
0.341313715,0.446421543,electronic switches,non-cs
0.965769758,0.557451404,elegance issue,non-cs
0.473309797,0.636858873,element matrices,non-cs
0.650188316,0.291327766,elements immediately required,non-cs
0.585074871,0.117920838,eli zelkha,non-cs
0.607720376,0.738365912,eliminating equations,non-cs
0.462196651,0.38527812,else use dynamic linking,non-cs
0.882017827,0.667015974,embody values,non-cs
0.55442251,0.298913403,emerging applications,non-cs
0.380992309,0.117556873,emerging branch,non-cs
0.774343954,0.876982642,emerging issue,non-cs
0.811599775,0.47342404,emotional ability,non-cs
0.818948135,0.491620824,empathy compassion,non-cs
0.469921156,0.706605092,employ mathematical optimization,non-cs
0.495577189,0.221156033,empty list consists,non-cs
0.504223984,0.220100171,empty location,non-cs
0.354724771,0.635796463,enable design,non-cs
0.296687289,0.634855969,enable development,non-cs
0.166221868,0.457785496,enables file sharing,non-cs
0.772949955,0.483406911,encapsulate varying behavior,non-cs
0.142172758,0.454406574,encode dvd movies,non-cs
0.138070328,0.752459407,encourage clear communication,non-cs
0.091913372,0.578058804,encryption step performed,non-cs
0.91514712,0.587003886,enemies would,non-cs
0.424737418,0.498129934,energy minimization,non-cs
0.608606796,0.681695816,energy physics,non-cs
0.252726481,0.578872017,engine steering software,non-cs
0.325585962,0.59924283,engineering began,non-cs
0.434524593,0.776391814,engineering uses modeling,non-cs
0.190495798,0.635712881,enhance user experience,non-cs
0.205571099,0.697661146,ensure quality,non-cs
0.546635552,0.936793011,ensure referential integrity,non-cs
0.8810661,0.66421037,ensuring moral behaviors,non-cs
0.265454345,0.443461052,entangling operations,non-cs
0.261005323,0.422790175,enterprise wan governance blog,non-cs
0.278150768,0.779554046,entire data pool,non-cs
0.268124039,0.352187168,entire nation,non-cs
0.31794643,0.305757164,entire table,non-cs
0.829001339,0.480668891,entirely driven,non-cs
0.470321892,0.711800116,entropy coding method defined,non-cs
0.561460632,0.786435478,environmental prediction,non-cs
0.346792225,0.841584253,environmental sampling,non-cs
0.775591939,0.682346245,environmental science,non-cs
0.779680918,0.721102713,epistemic possibility,non-cs
0.247367558,0.287705223,equal sizes,non-cs
0.697897297,0.115476863,erciyes university,non-cs
0.412786921,0.449032478,error correcting codes defined,non-cs
0.430226937,0.442231313,error introduced,non-cs
0.586942892,0.569823799,especially biomechanical systems,non-cs
0.357780068,0.563812244,especially quantum information,non-cs
0.294043381,0.184147076,essential requirementsa typical property,non-cs
0.372219958,0.603820582,essentially unique planar embedding,non-cs
0.443187029,0.400907163,establish un norms,non-cs
0.840350129,0.664194243,ethical fields related,non-cs
0.196621555,0.649380571,ethical user experience objectives,non-cs
0.540739661,0.855411479,evaluate expectation values,non-cs
0.632243728,0.574825688,evaluation functions,non-cs
0.331569412,0.340079371,even base 256,non-cs
0.996463777,0.534110295,even causes harm,non-cs
0.37384745,0.337212653,even mechanical elements,non-cs
0.73238083,0.350148647,even though,non-cs
0.761805214,0.439513383,eventually called act,non-cs
0.385465525,0.614781312,eventually designed,non-cs
0.626482209,0.371791676,eventually give,non-cs
0.634258131,0.288205093,eventually returned,non-cs
0.619337517,0.336191639,every connection,non-cs
0.597968944,0.327973422,every execution,non-cs
0.412826538,0.770712175,every graph property definable,non-cs
0.604763413,0.332749315,every jd,non-cs
0.611636041,0.336065177,every object,non-cs
0.35078303,0.925654693,every solution,non-cs
0.505036749,0.460495787,every subset,non-cs
0.608441307,0.337211678,every variable,non-cs
0.613149614,0.335840294,every word,non-cs
0.578980241,0.345797242,everyday consumers,non-cs
0.586029629,0.343163501,everyday division,non-cs
0.582301097,0.345360468,everyday life activities,non-cs
0.756301703,0.620146426,evolutionary approach,non-cs
0.780063919,0.424418198,evolve gracefully,non-cs
0.708453778,0.303516363,evolved since,non-cs
0.601838379,0.592466856,exact function,non-cs
0.588741453,0.879907953,examine factors,non-cs
0.465116451,0.603315139,example input,non-cs
0.379657723,0.369967401,example music videos,non-cs
0.485510693,0.363201006,example strings,non-cs
0.644378162,0.846150932,examples discussed,non-cs
0.645310996,0.845431264,examples section,non-cs
0.663466548,0.180429454,exceedingly rare,non-cs
0.410373773,0.450182206,excellent error properties,non-cs
0.363764505,0.499536831,excessive memory requirements,non-cs
0.040524756,0.451842644,excluded volume,non-cs
0.447973311,0.57984669,executed remotely,non-cs
0.808106306,0.47472263,exhibit either innate emotional capabilities,non-cs
0.736383042,0.735288216,exist different solution philosophies,non-cs
0.175007575,0.450027201,existing common internet file system,non-cs
0.288500562,0.377662398,existing nodes based,non-cs
0.487551378,0.937964853,existing notations,non-cs
0.278305029,0.228461703,expanding outside,non-cs
0.30473682,0.517643116,expensive equipment,non-cs
0.638656272,0.606106521,experimental observation,non-cs
0.515663564,0.943796255,explaining standards,non-cs
0.379263612,0.3057565,explicit edge objects allows,non-cs
0.286249564,0.650705432,explicit functionality designed,non-cs
0.372189871,0.605773285,explicit planar embedding,non-cs
0.570594325,0.297900546,explored possible usage,non-cs
0.824879825,0.765177574,expressing facts,non-cs
0.580913491,0.500450047,expressing permitted sequences,non-cs
0.624237165,0.577387833,expression computational intelligence,non-cs
0.5843718,0.861500516,expression results,non-cs
0.51578926,0.626695773,extended binary tree obtained,non-cs
0.51788938,0.622462424,extended binary trees,non-cs
0.541404821,0.139664353,extending courcelle,non-cs
0.552108368,0.459386008,external factors,non-cs
0.773750132,0.411166443,extra flexibility,non-cs
0.797821296,0.861923384,extremely difficult,non-cs
0.889038227,0.456114603,extremely well,non-cs
0.726125861,0.56397514,facial affect detection,non-cs
0.839167094,0.378455281,facial expressions,non-cs
0.330017862,0.686968714,facilitate changes,non-cs
0.830489472,0.607677986,facilitate meta learning,non-cs
0.642843425,0.330789602,fairly common cause,non-cs
0.386784092,0.232879317,far back,non-cs
0.187719279,0.592872455,fast lookup,non-cs
0.535791566,0.708227677,fast multiplication algorithms,non-cs
0.185924099,0.593002171,fastest possible,non-cs
0.507779914,0.244659429,favor composition,non-cs
0.354908904,0.925970547,feasible solution,non-cs
0.354023862,0.924973588,feasible solutions,non-cs
0.56595005,0.286163522,feature found,non-cs
0.307517355,0.234123015,field access,non-cs
0.777768433,0.677251375,field include computational materials science,non-cs
0.801430977,0.633713847,field include statistical relational learning,non-cs
0.616268971,0.256507619,field may,non-cs
0.638852466,0.321081302,field related,non-cs
0.412935775,0.137434573,field samples,non-cs
0.380180702,0.702906315,field saw many optimizations,non-cs
0.554634609,0.698755447,fifo arithmetic code first introduced,non-cs
0.440257539,0.372015625,file name,non-cs
0.354228647,0.345969677,final product,non-cs
0.523450585,0.195314763,final results,non-cs
0.032228637,0.438810859,final sorted list,non-cs
0.526465703,0.19512645,final stage,non-cs
0.709958891,0.800788559,finalized dictionary set,non-cs
0.419733821,0.598331959,finally construct used,non-cs
0.268492401,0.416025668,financial business reporting,non-cs
0.278608677,0.409746014,financial transactions etc,non-cs
0.537343333,0.425184015,financial value,non-cs
0.354501603,0.915170499,find approximate solutions,non-cs
0.402406648,0.265621882,find three clusters within,non-cs
0.46279042,0.404542273,finding lowest common ancestors,non-cs
0.424856636,0.449893656,finding software memory problems,non-cs
0.50254921,0.820830412,finds approximate eigenvalues,non-cs
0.568406359,0.295901938,finds use among,non-cs
0.292426725,0.825143503,finely quantized versions,non-cs
