tSNE Untuned 0,tSNE Untuned 1,tSNE Untuned 2,tSNE Untuned 3,phrase,label
0.433626047,0.323431314,0.434526703,0.749837178,armoured combat vehicles,non-cs
0.288180445,0.664602465,0.531174461,0.590305178,arranged listing,non-cs
0.361515662,0.595504545,0.554597365,0.678094282,array model used,non-cs
0.261588616,0.289625247,0.487855664,0.644824283,array whose size,non-cs
0.645644969,0.542700822,0.294939759,0.437261139,arrive continuously,non-cs
0.608831117,0.312383874,0.634778166,0.733317519,art work,non-cs
0.593306488,0.81526983,0.455231583,0.646051812,article deals,non-cs
0.59349114,0.815031877,0.45524183,0.645912049,article published,non-cs
0.531764395,0.420860537,0.282255243,0.136568796,artificial consciousness concepts,non-cs
0.575589116,0.925262145,0.771432417,0.505497111,artificial intelligence concerned,non-cs
0.617494727,0.901503678,0.770820636,0.525267785,artificial intelligence laboratory,non-cs
0.618913241,0.90178288,0.771067364,0.5252512,artificial intelligence research dedicated,non-cs
0.60996511,0.312273038,0.635096424,0.734925207,artistic purposes,non-cs
0.410836242,0.61050986,0.35846149,0.598640099,ary versions,non-cs
0.096695267,0.515943316,0.473090137,0.530512695,asimovs three laws,non-cs
0.522095051,0.396868709,0.504201917,0.53524073,aspect focus,non-cs
0.522301963,0.668217218,0.890412549,0.514223566,asr  computer speech recognition,non-cs
0.683291562,0.41866007,0.507084915,0.384104618,assessing current,non-cs
0.726779038,0.475424874,0.351238494,0.576250978,assigned exactly,non-cs
0.424339936,0.54696257,0.666245278,0.338407555,assigning local automatic variables,non-cs
0.519506499,0.57688698,0.609393748,0.627303523,associated data,non-cs
0.508995411,0.39812659,0.538207979,0.520542165,associated phenomenon,non-cs
0.513433612,0.401986206,0.530091754,0.527241998,associated view,non-cs
0.537457321,0.492025125,0.54370239,0.536489377,assuming elements,non-cs
0.296408392,0.531369584,0.510401993,0.472050917,asymptotic analysis,non-cs
0.203404042,0.595373572,0.534398261,0.45382842,asynchronous loading,non-cs
0.611404068,0.390920858,0.546027109,0.325615969,attack using,non-cs
0.586188196,0.752708562,0.476234548,0.244532836,attacks originally used words found,non-cs
0.697559295,0.568321446,0.291619165,0.41113614,audio every time,non-cs
0.830506857,0.444048461,0.7067369,0.756032138,audio normalization exist,non-cs
0.573050268,0.35766862,0.32314378,0.176901856,augmented reality alters one,non-cs
0.61743369,0.771610296,0.460065064,0.61893739,authors define,non-cs
0.614377997,0.572945728,0.387974521,0.361246128,authors later,non-cs
0.617811406,0.770829616,0.459956514,0.618577636,authors use,non-cs
0.608684193,0.412133789,0.379563321,0.129010913,automata theory differed,non-cs
0.569358258,0.735422409,0.7306332,0.654249453,automata theory emerged,non-cs
0.90646228,0.384511168,0.487132103,0.331184543,automatic programming,non-cs
0.906530567,0.384544822,0.487254628,0.331536641,automatic solutions,non-cs
0.667665038,0.694640418,0.565567506,0.273602926,automatically analyzing time,non-cs
0.465280054,0.416766465,0.278043417,0.584338678,automatically keeps,non-cs
0.719901928,0.524059653,0.331745994,0.377912168,automatically updated whenever,non-cs
0.827496951,0.561770859,0.720725724,0.545591862,automobile adapted,non-cs
0.262680734,0.369470136,0.434221154,0.534466017,available alternatives,non-cs
0.59685924,0.472643649,0.203619249,0.464613172,average case analysis,non-cs
0.484569721,0.161896814,0.216703353,0.432306592,avoid circumventing,non-cs
0.483825317,0.158213624,0.215361989,0.43283156,avoid data anomalies,non-cs
0.491526337,0.137103744,0.219993283,0.447824189,avoiding problematic issues,non-cs
0.557164166,0.295024668,0.438269431,0.629945139,awe regions could therefore,non-cs
0.552604185,0.274619747,0.333393033,0.402024569,backward euler method follows,non-cs
0.651174601,0.767360151,0.720485725,0.80116793,bacterial growth,non-cs
0.493742945,0.149230941,0.311066774,0.260295284,bad behavior,non-cs
0.574409817,0.519234748,0.642987337,0.429787471,balance scale,non-cs
0.340988867,0.189966678,0.519414859,0.523387098,balanced tree,non-cs
0.344844122,0.18074203,0.528379288,0.529592456,balanced trees t1,non-cs
0.378530845,0.613991273,0.199106771,0.411637561,balancing binary search tree,non-cs
0.38006919,0.612033934,0.200003165,0.410639431,balancing binary search trees,non-cs
0.655952608,0.546474545,0.796793675,0.266047355,banking application may,non-cs
0.457882599,0.13363981,0.567605254,0.72134593,bar induction,non-cs
0.457878322,0.133633967,0.567606184,0.721334048,bar recursion,non-cs
0.476062079,0.67246119,0.483939742,0.661681702,base sixteen,non-cs
0.430512594,0.580900585,0.475714598,0.334091104,base ten,non-cs
0.150666316,0.6729028,0.388200048,0.586370078,base two,non-cs
0.37050649,0.602662304,0.196409449,0.401274762,based binary search tree,non-cs
0.517110291,0.106008771,0.495907308,0.243681402,based clustering produces complex models,non-cs
0.711820777,0.467989427,0.502190754,0.479238541,based conclusions,non-cs
0.600810756,0.383460186,0.382877993,0.86529944,based cryptography,non-cs
0.510414183,0.422856589,0.371903419,0.891114826,based encryption,non-cs
0.721578761,0.476428082,0.5097202,0.510905364,based implementations,non-cs
0.265836284,0.817910023,0.638779751,0.470607137,based learning,non-cs
0.259176231,0.782931456,0.676206201,0.483420727,based learning algorithms,non-cs
0.411117084,0.724030164,0.812767015,0.470039863,based machine learning systems inspired,non-cs
0.728099139,0.480254318,0.510708686,0.514834254,based sampling,non-cs
0.82987155,0.444249019,0.706589677,0.755907201,based sound recording,non-cs
0.308479668,0.520088121,0.200096233,0.571239673,basic building block,non-cs
0.341587787,0.513907778,0.213459911,0.577764742,basic form,non-cs
0.339203859,0.51457327,0.212218683,0.577095776,basic form uses,non-cs
0.263029711,0.531124371,0.746509062,0.790357365,basic numerical methods,non-cs
0.901522368,0.278788582,0.497679236,0.465942056,basic theory,non-cs
0.33388347,0.514859155,0.211632835,0.576586816,basic units,non-cs
0.520466285,0.50800356,0.537758469,0.447719678,basis set,non-cs
0.568689571,0.926129433,0.506566013,0.539534532,bayesian network could represent,non-cs
0.446480236,0.464292882,0.573948073,0.653969855,beam propagation method,non-cs
0.41909513,0.464806222,0.156105823,0.622681905,bearer-independent call control,non-cs
0.500329201,0.288502341,0.36623997,0.549103119,become common practice,non-cs
0.576796595,0.24419234,0.362337307,0.625710127,become useful,non-cs
0.523090441,0.252665599,0.517443182,0.319878994,becomes necessary,non-cs
0.481361866,0.253662751,0.476059789,0.389671097,becoming increasingly important,non-cs
0.381832885,0.950757175,0.554977735,0.731362266,bee colonies,non-cs
0.395518077,0.195566192,0.333142281,0.238477512,behaving unpredictably,non-cs
0.57307893,0.40734839,0.850049776,0.571939385,behavioral neuroscientists,non-cs
0.521597208,0.613308993,0.390215182,0.588558748,bellet et al,non-cs
0.606865957,0.421654977,0.616665722,0.401401749,benefit analysis,non-cs
0.738032776,0.206168642,0.34079659,0.526527278,best element,non-cs
0.738040624,0.207098584,0.340806115,0.527163138,best example,non-cs
0.73686518,0.207362069,0.340517047,0.528595132,best frameworks,non-cs
0.708402325,0.228348844,0.33616124,0.565754903,best possible solution,non-cs
0.39153452,0.511096099,0.395503738,0.69357874,betty holberton,non-cs
0.170585614,0.400792374,0.333647612,0.355199616,beyond compare,non-cs
0.134457062,0.390554795,0.350450701,0.38932504,beyond np,non-cs
0.386154715,0.725922707,0.500449666,0.369622445,biconjugate gradient stabilized method,non-cs
0.550348121,0.142589676,0.447719127,0.426782985,big number,non-cs
0.431306875,0.535151574,0.177116805,0.315451257,binary arithmetic terminate,non-cs
0.455131292,0.550097162,0.176960227,0.316250524,binary arithmetic using electronic relays,non-cs
0.284042515,0.515793481,0.192623267,0.324314081,binary space partitioning arose,non-cs
0.543160834,0.231521734,0.298710209,0.537635401,binary splitting lends well,non-cs
0.253688615,0.555574948,0.218282442,0.352611178,binary splitting may render,non-cs
0.483709094,0.625976191,0.515281774,0.971996621,biodiversity informatics contrasts,non-cs
0.496725659,0.65729788,0.504415521,0.959105144,biodiversity informatics may also,non-cs
0.485487275,0.632397226,0.512862965,0.968856869,biodiversity information,non-cs
0.335311958,0.120036088,0.524142663,0.409251319,bird flocking,non-cs
0.370131406,0.709336644,0.662887014,0.470787273,bit central processing unit,non-cs
0.381072354,0.712336202,0.662579495,0.467365064,bit instruction set architecture,non-cs
0.411079064,0.587101827,0.612815899,0.194095573,bit slicing made,non-cs
0.611855216,0.620086792,0.213467316,0.176303621,bitwise operation operates,non-cs
0.597444025,0.065889807,0.280502385,0.280113508,black box,non-cs
0.500873474,0.612687906,0.456656387,0.612088822,bloch representation,non-cs
0.157375246,0.394765736,0.508818526,0.681611629,block diagram,non-cs
0.154646665,0.396598961,0.509181078,0.682532998,block diagrams,non-cs
0.149627398,0.399936134,0.509905344,0.683947672,block diagrams rely,non-cs
0.253049125,0.324189655,0.490976679,0.659262018,block size,non-cs
0.202250099,0.366109159,0.501353114,0.674073501,blocks connected,non-cs
0.743252062,0.447252182,0.609203518,0.725932372,body systems,non-cs
0.289463443,0.700989685,0.763294852,0.534802181,book affective computing published,non-cs
0.622303729,0.762789008,0.459452817,0.614669487,book titled,non-cs
0.243741607,0.657516825,0.616794655,0.275630173,boolean function whose value,non-cs
0.642211043,0.247973279,0.648337537,0.445222628,border guard,non-cs
0.448950057,0.761526384,0.470982248,0.587263269,boson sampling task consists,non-cs
0.350108537,0.123372495,0.575806666,0.530086111,bounded treewidth may,non-cs
0.456378233,0.079407525,0.513544374,0.490772918,boundlessly increasing tree height,non-cs
0.57885955,0.231277043,0.650695985,0.524874644,bridge weather,non-cs
0.599676875,0.412762637,0.512876888,0.67805322,bring together,non-cs
0.541457312,0.208695896,0.46198813,0.538687956,broad applications,non-cs
0.546670936,0.39339545,0.92888326,0.648936325,broadband backbone network,non-cs
0.590091928,0.349327201,0.38240139,0.618754525,broadly applicable across application domains,non-cs
0.602797806,0.348926899,0.375054861,0.607317348,broadly applicable technique,non-cs
0.455183746,0.614090842,0.441019309,0.78893294,bruce irons,non-cs
0.449836487,0.683151184,0.442968575,0.62398913,bst  also called,non-cs
0.06011841,0.494770503,0.466970729,0.549354317,build three types,non-cs
0.681495885,0.605682087,0.48192209,0.521753919,built advanced,non-cs
0.673407249,0.601122376,0.486407432,0.527668887,built using,non-cs
0.541619141,0.547276133,0.838507582,0.317627386,business functions,non-cs
0.539500697,0.546496933,0.839846703,0.318222353,business processes within,non-cs
0.540544949,0.546829216,0.839184256,0.317918956,business stakeholders,non-cs
0.541192486,0.706601001,0.377790498,0.704727299,butler lampson,non-cs
0.152780621,0.653734133,0.476483445,0.499286374,byte addition,non-cs
1,0.412500855,0.565028761,0.53859281,c4 model relies,non-cs
0.634325071,0.750529941,0.290093001,0.585717337,c4 model uses 5 basic diagramming elements,non-cs
0.664265268,0.221079899,0.352462578,0.216294713,cache misses occur,non-cs
0.392386754,0.759303612,0.630507193,0.759248597,cache model used,non-cs
0.370301829,0.537631216,0.17916437,0.726458559,calculate solvent accessible surface area,non-cs
0.143935062,0.713203159,0.402108417,0.524851752,calculation twice,non-cs
0.473705909,0.722774376,0.517584401,0.524764217,call home  call routing,non-cs
0.530956917,0.500052548,0.488186158,0.665714925,call us,non-cs
0.511236744,0.491518497,0.491637743,0.672678437,called agents,non-cs
0.376449062,0.476411623,0.25322536,0.213585843,called compositeness tests instead,non-cs
0.447524899,0.978986466,0.609718374,0.548128634,called deep generative models,non-cs
0.557343178,0.909370232,0.51945396,0.551550052,called dynamic bayesian networks,non-cs
0.524705109,0.167986491,0.625217062,0.458239653,called maplite,non-cs
0.417090575,0.626736334,0.602048049,0.804829427,called multivalued logic,non-cs
0.503579001,0.951201882,0.634602845,0.712103869,called swarm robotics,non-cs
0.443995593,0.72466947,0.267793734,0.376094872,called symmetric binary b,non-cs
0.44480406,0.231220291,0.201704819,0.38252575,cannot compute,non-cs
0.440231906,0.219020819,0.19380203,0.414485653,cannot exhibit creativity,non-cs
0.444408656,0.232280953,0.200384902,0.388154905,cannot produce,non-cs
0.756531211,0.373661923,0.442506432,0.541728212,canonical tasks,non-cs
0.463835827,0.438110867,0.559899978,0.532828593,capture correlation,non-cs
0.226321262,0.546943986,0.538370203,0.607054001,carry adders,non-cs
0.29412572,0.739213943,0.495897841,0.334483433,case gradient descent,non-cs
0.632595495,0.296020963,0.23791353,0.409845762,case lower bound,non-cs
0.620103125,0.575600859,0.565392585,0.41342723,case performance,non-cs
0.33219262,0.51622682,0.570275146,0.548344472,category correspond,non-cs
0.648244132,0.500409928,0.261926235,0.704864046,centered design practices,non-cs
0.541431699,0.160232603,0.361494323,0.232836005,central embarrassment,non-cs
0.466158583,0.044944477,0.302221995,0.426873226,cerebral palsy,non-cs
0.285682314,0.36920517,0.463599854,0.376499868,certain amount,non-cs
0.275615324,0.404698089,0.446774252,0.370771217,certain assumptions,non-cs
0.440226496,0.550061473,0.852436891,0.59013321,certain computational resource,non-cs
0.283454205,0.376546067,0.461266747,0.374377541,certain measure,non-cs
0.28626811,0.365287132,0.464260594,0.37884504,certain point,non-cs
0.283771295,0.384246884,0.462685102,0.368026954,certain structure,non-cs
0.714779503,0.625059035,0.656599586,0.387729929,certificate authority uses id,non-cs
0.51617442,0.422826709,0.373618063,0.902260279,certificate-based encryption,non-cs
0.27416591,0.617704184,0.386526884,0.250609034,changing face,non-cs
0.285932362,0.60560581,0.417122514,0.29420068,changing one term,non-cs
0.76571811,0.556945258,0.531867208,0.541949179,channel equalization,non-cs
0.765367277,0.805207906,0.414227241,0.544046607,checking authorized presence,non-cs
0.380793391,0.39750506,0.539043735,0.703175733,chemically connected,non-cs
0.311211892,0.637947749,0.443742,0.508806895,choke openings,non-cs
0.709624626,0.341505898,0.112582045,0.436810305,choose short passwords,non-cs
0.682231472,0.322222842,0.356413388,0.58588386,chosen appropriately,non-cs
0.350787446,0.645549873,0.388337415,0.781069836,christoph mallon,non-cs
0.467810272,0.630087252,0.370315735,0.724662859,christopher terry,non-cs
0.731074667,0.608856214,0.489504045,0.677659898,cifs specification,non-cs
0.528595821,0.516602184,0.660649687,0.795709505,circuit design,non-cs
0.520095294,0.513218034,0.662619869,0.787563066,circuit evaluation,non-cs
0.515257696,0.511098772,0.663927557,0.782295686,circuit evaluation guarantees,non-cs
0.549550598,0.522116088,0.655663572,0.814568025,circuitry using,non-cs
0.454647686,0.586935583,0.555394768,0.467379288,circular review system,non-cs
0.556954859,0.406990374,0.110400916,0.555577659,clarify overall concepts without concern,non-cs
0.281949147,0.787792591,0.415050384,0.672070577,class fo,non-cs
0.281962494,0.788395088,0.415684402,0.672450988,class fpt,non-cs
0.281463525,0.826517898,0.455583969,0.697719547,class selected,non-cs
0.512542416,0.47832303,0.30719923,0.787176262,classical example,non-cs
0.258391144,0.652338491,0.627384964,0.284055795,classify boolean satisfiability problems,non-cs
