PCA Untuned 0,PCA Untuned 1,phrase,label
0.617580789,0.157373192,developing systems,non-cs
0.589785137,0.183436159,develops methodologies,non-cs
0.365888921,0.20723794,device controlled,non-cs
0.451599961,0.324910052,diagonal argument shows,non-cs
0.4769958,0.289570435,diagram specially used,non-cs
0.614895516,0.225951494,diagrams generated,non-cs
0.650759683,0.605965416,dictionary attack,non-cs
0.693347087,0.558126669,dictionary attack tries,non-cs
0.377380021,0.289091963,dictionary attacks often succeed,non-cs
0.543460948,0.448695878,diet assessment based,non-cs
0.203854982,0.703256282,differ slightly,non-cs
0.299033398,0.690825691,different aspect,non-cs
0.654330981,0.709591991,different cache block,non-cs
0.484573879,0.589253573,different classes,non-cs
0.535186313,0.662291485,different code points,non-cs
0.53903982,0.593613561,different complexity classes,non-cs
0.385120261,0.55767468,different components,non-cs
0.540903485,0.616240734,different data representations,non-cs
0.512869768,0.569734467,different input devices,non-cs
0.275030435,0.784140163,different notion,non-cs
0.675957736,0.481334019,different programming languages,non-cs
0.607113224,0.595930643,different register allocation approaches,non-cs
0.4278219,0.79965965,different sigmoid function instead,non-cs
0.314623578,0.549967778,different types,non-cs
0.322704515,0.680943181,different viewpoints,non-cs
0.479505826,0.606902209,differential entropy,non-cs
0.481710239,0.587032005,differential equations  x even though,non-cs
0.696794026,0.438676433,digital audio workstation,non-cs
0.43175198,0.438967441,digital camera,non-cs
0.549142447,0.430644657,digital conversion,non-cs
0.667963484,0.408863198,digital converters,non-cs
0.527950702,0.393744469,digital empathy,non-cs
0.655428477,0.385027656,digital empathy define digital empathy,non-cs
0.63676453,0.323165421,digital empathy finds,non-cs
0.680401158,0.495048162,digital music files,non-cs
0.664421776,0.37637576,digital world blend,non-cs
0.386401165,0.312696804,dimensional array would,non-cs
0.663321546,0.482586143,dimensional complexity theory,non-cs
0.471468628,0.31822738,dimensional scenes composed,non-cs
0.667877922,0.288662073,dimensional vector space model implementations,non-cs
0.153326548,0.217106156,direct term,non-cs
0.443269156,0.326538469,directional movement keys,non-cs
0.182578589,0.419376651,directly proportional,non-cs
0.165630237,0.171436346,directly related,non-cs
0.329018886,0.689808867,disabled people,non-cs
0.374098472,0.866698168,disconnected components,non-cs
0.214607518,0.725905919,discovered independently,non-cs
0.197085579,0.818521874,discrete values,non-cs
0.45362358,0.315494801,dispatch mechanism,non-cs
0.611519808,0.168419479,distributed object communication realizes communication,non-cs
0.335660951,0.358721277,distribution gives,non-cs
0.330455392,0.347957014,dithering produces results,non-cs
0.256557107,0.422835522,diverse spectrum,non-cs
0.66694466,0.458900848,doctor table,non-cs
0.520132687,0.284106073,domain method,non-cs
0.133820989,0.249297075,dominant use,non-cs
0.071917516,0.125276926,done efficiently,non-cs
0.52685321,0.594727835,double hashing becomes linear,non-cs
0.296767122,0.686128898,drawn left,non-cs
0.622748344,0.431383283,driving cars,non-cs
0.707178834,0.423918971,driving cars combine,non-cs
0.394554683,0.76455986,drugged participants,non-cs
0.362879765,0.410066219,dual program also,non-cs
0.617885084,0.23734981,dynamic array may use,non-cs
0.461169332,0.287623208,dynamic arrays overcome,non-cs
0.22472916,0.694850926,dynamic avoidance,non-cs
0.416486746,0.251984214,dynamically modify,non-cs
0.157050056,0.155715817,eager loading,non-cs
0.250816406,0.493466751,earlier field,non-cs
0.470901601,0.263387553,earliest installations using anchor modeling,non-cs
0.403873928,0.288827801,early companies,non-cs
0.21365306,0.290041181,early name,non-cs
0.432886937,0.373250784,early philosophical inquiries,non-cs
0.555582817,0.478295686,early sorting algorithms around 1951,non-cs
0.242571611,0.308383239,early stage go,non-cs
0.288041925,0.275568886,early work,non-cs
0.165894535,0.722734001,easily broken,non-cs
0.103897146,0.195365718,easily deduced,non-cs
0.139282473,0.215810112,economically possible,non-cs
0.433881115,0.71445384,edges whose removal would partition,non-cs
0.434693362,0.518678674,eeg  typically hours,non-cs
0.151563955,0.070090955,effective methods exist,non-cs
0.362761925,0.177896095,effective music visualization aims,non-cs
0.248009566,0.200694749,effectively determine,non-cs
0.197961908,0.334803838,effectively rediscovered,non-cs
0.226971535,0.174947003,efficient algorithms,non-cs
0.117068082,0.166570632,efficient construction,non-cs
0.060820961,0.240863366,efficient even,non-cs
0.186193008,0.311730749,efficient julia,non-cs
0.287083,0.253514765,efficient matlab,non-cs
0.143789006,0.162972115,efficient methods known,non-cs
0.084454885,0.175182623,efficient use,non-cs
0.581906092,0.250417125,efipsans project http  www,non-cs
0.481253521,0.187632312,eigenmode expansion provides,non-cs
0.723171484,0.460822379,eigenvalue problems involving differential equations,non-cs
0.565774918,0.478979145,eighth annual acm symposium,non-cs
0.160805119,0.481632141,either directly,non-cs
0.448176918,0.586544252,either multiple simultaneous executions,non-cs
0.520295816,0.374319816,electromagnetic field,non-cs
0.55477005,0.361307433,electromagnetic fields,non-cs
0.628051538,0.375037974,electromagnetic relays,non-cs
0.761334333,0.380847084,electronic music visualizers,non-cs
0.588163873,0.553628077,electronic signatures vary depending,non-cs
0.556473389,0.3616402,electronic switches,non-cs
0.245833407,0.457247153,elegance issue,non-cs
0.540676135,0.413110999,element matrices,non-cs
0.273646705,0.254189624,elements immediately required,non-cs
0.38431902,0.426686234,eli zelkha,non-cs
0.465254263,0.895414111,eliminating equations,non-cs
0.533818444,0.329514938,else use dynamic linking,non-cs
0.196925903,0.142577525,embody values,non-cs
0.390296529,0.175409467,emerging applications,non-cs
0.294106452,0.3341775,emerging branch,non-cs
0.309047521,0.334934027,emerging issue,non-cs
0.213901991,0.289779407,emotional ability,non-cs
0.235005258,0.370210625,empathy compassion,non-cs
0.754477236,0.378626669,employ mathematical optimization,non-cs
0.309393954,1,empty list consists,non-cs
0.227710189,0.952937078,empty location,non-cs
0.451554307,0.059782854,enable design,non-cs
0.40637951,0.068915897,enable development,non-cs
0.618891981,0.183836659,enables file sharing,non-cs
0.401773148,0.452005443,encapsulate varying behavior,non-cs
0.640917991,0.476432576,encode dvd movies,non-cs
0.097290595,0.115656387,encourage clear communication,non-cs
0.630616409,0.413844468,encryption step performed,non-cs
0.400029202,0.574575876,enemies would,non-cs
0.4297186,0.551398529,energy minimization,non-cs
0.573137268,0.417779319,energy physics,non-cs
0.694779519,0.267038983,engine steering software,non-cs
0.633317278,0.212158103,engineering began,non-cs
0.79624659,0.251285488,engineering uses modeling,non-cs
0.360336112,0.030882871,enhance user experience,non-cs
0.171466614,0.162448669,ensure quality,non-cs
0.21134018,0.238416917,ensure referential integrity,non-cs
0.279523992,0.196251891,ensuring moral behaviors,non-cs
0.413404717,0.378993862,entangling operations,non-cs
0.755064534,0.357495097,enterprise wan governance blog,non-cs
0.523390042,0.243619561,entire data pool,non-cs
0.281460322,0.205955138,entire nation,non-cs
0.360752628,0.25066555,entire table,non-cs
0.217069132,0.36076025,entirely driven,non-cs
0.607518322,0.448906197,entropy coding method defined,non-cs
0.605601784,0.376782273,environmental prediction,non-cs
0.612108331,0.402235412,environmental sampling,non-cs
0.590197024,0.365660307,environmental science,non-cs
0.326524984,0.380495226,epistemic possibility,non-cs
0.083506366,0.384487113,equal sizes,non-cs
0.522019109,0.314690819,erciyes university,non-cs
0.583498159,0.538154014,error correcting codes defined,non-cs
0.409411391,0.764765216,error introduced,non-cs
0.705266542,0.243937595,especially biomechanical systems,non-cs
0.479494787,0.380161444,especially quantum information,non-cs
0.279015845,0.196714069,essential requirementsa typical property,non-cs
0.306123265,0.342113891,essentially unique planar embedding,non-cs
0.465299366,0.259547669,establish un norms,non-cs
0.33637689,0.211901572,ethical fields related,non-cs
0.321287571,0.185792671,ethical user experience objectives,non-cs
0.425883491,0.283094021,evaluate expectation values,non-cs
0.489785566,0.299710828,evaluation functions,non-cs
0.609905708,0.492863022,even base 256,non-cs
0.227944448,0.562355629,even causes harm,non-cs
0.388522769,0.407289994,even mechanical elements,non-cs
0.087533544,0.479425748,even though,non-cs
0.291523963,0.374339802,eventually called act,non-cs
0.247907799,0.297558677,eventually designed,non-cs
0.128615645,0.255546412,eventually give,non-cs
0.150153763,0.335757979,eventually returned,non-cs
0.254581768,0.12227032,every connection,non-cs
0.431255139,0.329993887,every execution,non-cs
0.577286004,0.281551208,every graph property definable,non-cs
0.339266065,0.323252568,every jd,non-cs
0.277244682,0.143211786,every object,non-cs
0.25489398,0.15496648,every solution,non-cs
0.198950805,0.200316828,every subset,non-cs
0.312784989,0.209956582,every variable,non-cs
0.180156186,0.181366869,every word,non-cs
0.352319964,0.281661025,everyday consumers,non-cs
0.394897689,0.51196807,everyday division,non-cs
0.386405851,0.176624938,everyday life activities,non-cs
0.485834405,0.246207737,evolutionary approach,non-cs
0.094059508,0.187295881,evolve gracefully,non-cs
0.225065202,0.233265187,evolved since,non-cs
0.083046989,0.178463649,exact function,non-cs
0.467942179,0.20359186,examine factors,non-cs
0.468756991,0.223476375,example input,non-cs
0.504425829,0.338605492,example music videos,non-cs
0.479854715,0.346214602,example strings,non-cs
0.371653866,0.195960855,examples discussed,non-cs
0.416805884,0.290541711,examples section,non-cs
0.133113081,0.816134589,exceedingly rare,non-cs
0.208463787,0.480500878,excellent error properties,non-cs
0.503056264,0.577405993,excessive memory requirements,non-cs
0.288038551,0.93231501,excluded volume,non-cs
0.353679144,0.389099177,executed remotely,non-cs
0.269662941,0.341324082,exhibit either innate emotional capabilities,non-cs
0.487509959,0.557713992,exist different solution philosophies,non-cs
0.691909892,0.247657493,existing common internet file system,non-cs
0.445983653,0.274778493,existing nodes based,non-cs
0.379135251,0.248720846,existing notations,non-cs
0.258289861,0.169004906,expanding outside,non-cs
0.289899972,0.425886421,expensive equipment,non-cs
0.491682152,0.419290302,experimental observation,non-cs
0.398239384,0.237411417,explaining standards,non-cs
0.290984026,0.130213326,explicit edge objects allows,non-cs
0.292974154,0.107930727,explicit functionality designed,non-cs
0.3270509,0.10230102,explicit planar embedding,non-cs
0.393389524,0.195674268,explored possible usage,non-cs
0.291964057,0.175405409,expressing facts,non-cs
0.30830271,0.192822881,expressing permitted sequences,non-cs
0.679467066,0.217826721,expression computational intelligence,non-cs
0.322847602,0.222314149,expression results,non-cs
0.530422181,0.410020525,extended binary tree obtained,non-cs
0.511653576,0.586382402,extended binary trees,non-cs
0.306036876,0.249769389,extending courcelle,non-cs
0.416628294,0.479810859,external factors,non-cs
0.091944513,0.2088874,extra flexibility,non-cs
0.239548674,0.626698849,extremely difficult,non-cs
0.057372448,0.211207591,extremely well,non-cs
0.483109381,0.36731263,facial affect detection,non-cs
0.310330554,0.278194616,facial expressions,non-cs
0.306455982,0.149953371,facilitate changes,non-cs
0.588126326,0.105660248,facilitate meta learning,non-cs
0.043510927,0.19074734,fairly common cause,non-cs
0.211523423,0.613315916,far back,non-cs
0.21506554,0.276505391,fast lookup,non-cs
0.438680408,0.341921474,fast multiplication algorithms,non-cs
0.112752326,0.285675474,fastest possible,non-cs
0.210594435,0.285457325,favor composition,non-cs
0.070147018,0.209024113,feasible solution,non-cs
0.099485601,0.179615848,feasible solutions,non-cs
0.305586186,0.191790633,feature found,non-cs
0.340047211,0.310511739,field access,non-cs
0.866406796,0.269059562,field include computational materials science,non-cs
0.72009534,0.322415598,field include statistical relational learning,non-cs
0.287632486,0.430902962,field may,non-cs
0.280714397,0.259151967,field related,non-cs
0.431221635,0.379150714,field samples,non-cs
0.446131726,0.189911448,field saw many optimizations,non-cs
0.788386443,0.37922325,fifo arithmetic code first introduced,non-cs
0.644585044,0.378075911,file name,non-cs
0.315197736,0.361375915,final product,non-cs
0.224034127,0.322333238,final results,non-cs
0.34549516,0.42829078,final sorted list,non-cs
0.27022954,0.467411849,final stage,non-cs
0.511934072,0.328481765,finalized dictionary set,non-cs
0.266558116,0.260304255,finally construct used,non-cs
0.742140193,0.37968321,financial business reporting,non-cs
0.611901138,0.397588176,financial transactions etc,non-cs
0.369178435,0.305284413,financial value,non-cs
0.385507735,0.35002092,find approximate solutions,non-cs
0.441994818,0.337296601,find three clusters within,non-cs
0.397956753,0.840788119,finding lowest common ancestors,non-cs
0.890331564,0.561106811,finding software memory problems,non-cs
0.471958624,0.359581696,finds approximate eigenvalues,non-cs
0.258727875,0.164257631,finds use among,non-cs
0.235321866,0.299931911,finely quantized versions,non-cs
0.542687495,0.550819262,finite element analysis,non-cs
0.493455816,0.473593091,finite element methods use,non-cs
0.207273282,0.721215984,finite number,non-cs
0.341020354,0.731319079,finite sequences,non-cs
