PCA Tuned 0,PCA Tuned 1,PCA Tuned 2,PCA Tuned 3,PCA Tuned 4,phrase,label
0.62826022,0.43751629,0.19581421,0.62541164,0.340355276,adjacent layers,non-cs
0.453321443,0.187914677,0.637174802,0.510354739,0.142628858,adjusted significance testing,non-cs
0.306948202,0.244433075,0.397965297,0.377103986,0.509512584,admit functional extension,non-cs
0.500146682,0.501039185,0.525573855,0.331022873,0.639019469,advantage made possible,non-cs
0.261080866,0.431529218,0.473686457,0.515441744,0.152761095,adversely affect,non-cs
0.547976217,0.497468157,0.458000494,0.272192688,0.497004612,advertising  proceedings,non-cs
0.313141508,0.177451878,0.344147028,0.50721555,0.557704575,affect digital circuits,non-cs
0.326698835,0.618421696,0.607226956,0.597873653,0.203405304,affected differently,non-cs
0.52668445,0.060128383,0.448687276,0.453599166,0.523838688,agile database modeling technique suited,non-cs
0.280494628,0.413965023,0.39992728,0.475136447,0.625173917,alarm signal used,non-cs
0.437864673,0.698126891,0.478553537,0.535831713,0.443331183,alexander stepanov,non-cs
0.412073358,0.04143394,0.46199875,0.3876388,0.435027797,algorithm design technique,non-cs
0.410302466,0.196527318,0.403100035,0.470117838,0.476216823,algorithm repeatedly,non-cs
0.313341281,0.338600681,0.465872374,0.573086205,0.516561028,algorithm still performs well,non-cs
0.446507094,0.031996853,0.450944996,0.462915862,0.503836276,algorithms based,non-cs
0.257157907,0.190581312,0.522788896,0.577106341,0.445279363,algorithms for recovery and isolation exploiting semantics,non-cs
0.522036615,0.212805872,0.528787051,0.42929302,0.770734975,algorithms run online,non-cs
0.506096595,0.690346086,0.339350252,0.249679937,0.468878059,allen newell,non-cs
0.467702646,0.569092464,0.577216109,0.45592858,0.610331406,allow reuse,non-cs
0.586295989,0.548176814,0.33916186,0.151958629,0.569990624,allowing designers,non-cs
0.394578138,0.610047208,0.159971168,0.478960364,0.398954445,allows elements,non-cs
0.14026304,0.582402449,0.21508058,0.177986059,0.418527595,allows self,non-cs
0.478247602,0.146790495,0.405632581,0.591338918,0.30459103,allows simple statistical association,non-cs
0.502349843,0.479705975,0.484034907,0.268324651,0.88539268,allows users,non-cs
0.336970217,0.317075286,0.480694341,0.927301613,0.781990361,almost lossless data compression,non-cs
0.494016876,0.274179362,0.475443423,0.442490718,0.348403666,alphabet substitution ciphers,non-cs
0.679613018,0.608366566,0.311217218,0.368089687,0.372999944,also called,non-cs
0.509946745,0.398574088,0.29541898,0.578289726,0.041721065,also called alethic possibility,non-cs
0.545644096,0.544956702,0.496466102,0.545258005,0.338384426,also called crossing dependencies,non-cs
0.436140884,0.185945178,0.472241042,0.428549415,0.604491644,also called decentralized artificial intelligence,non-cs
0.39027839,0.125075521,0.491091788,0.479487294,0.18872431,also called latent semantic analysis,non-cs
0.422929184,0.493894275,0.285981695,0.247429847,0.312543007,also called mutual recursion,non-cs
0.688584293,0.394210834,0.147823227,0.646077648,0.407746804,also cluster objects,non-cs
0.462505626,0.674027817,0.718043785,0.45240434,0.206556424,also concerned,non-cs
0.732593289,0.493858165,0.441721452,0.194396317,0.265363238,also discussed,non-cs
0.463314449,0.483849195,0.432045029,0.302473135,0.444461632,also early work,non-cs
0.414701625,0.467428249,0.419961126,0.348244579,0.911756337,also enabled,non-cs
0.524983694,0.714185324,0.409824304,0.357784774,0.530636584,also extended,non-cs
0.417059973,0.128914944,0.405120102,0.505266493,0.503314989,also implement boolean logic,non-cs
0.761324597,0.678618663,0.403800919,0.251308058,0.37011915,also known,non-cs
0.597157994,0.097345873,0.396401978,0.624818263,0.403555378,also many approximation algorithms,non-cs
0.545063221,0.454987886,0.523591386,0.32595631,0,also pondered,non-cs
0.638528657,0.620676149,0.350730402,0.425871733,0.418091732,also reveal,non-cs
0.478737613,0.18330354,0.600039061,0.319020705,0.629396499,also software design specification,non-cs
0.544453332,0.677806384,0.539286642,0.170888629,0.565083713,also support,non-cs
0.473892852,0.07963743,0.316639459,0.619240726,0.429989635,also symmetric boolean functions,non-cs
0.397843623,0.487078371,0.345161511,0.403419536,0.657082394,also use,non-cs
0.527430471,0.48182086,0.313996959,0.429318119,0.598340895,also used,non-cs
0.656406694,0.494206336,0.303941563,0.303494952,0.525986349,also used extensively,non-cs
0.671176838,0.508214579,0.650754962,0.439231716,0.487914715,also verified,non-cs
0.493054352,0.461635238,0.094715385,0.345802021,0.41749342,also visually,non-cs
0.274966357,0.654249861,0.620137166,0.866525477,0.587879209,altered product,non-cs
0.363070188,0.377847852,0.278204023,0.210595417,0.424251572,alternative leisure actives,non-cs
0.510967374,0.3041729,0.429728888,0.496839428,0.214650171,alternative scenarios,non-cs
0.590609011,0.31725514,0.429999923,0.470541819,0.152209386,alternative terms,non-cs
0.408675349,0.178862287,0.510713922,0.619182112,0.383404851,alternatively spelled optimisation,non-cs
0.318264326,0.349414663,0.338331025,0.352436879,0.693288146,although efficient,non-cs
0.471260965,0.299601134,0.23718277,0.52748874,0.421362108,although imaging,non-cs
0.729980948,0.721662207,0.334609328,0.553342272,0.420061208,although many,non-cs
0.598052049,0.554368044,0.002477242,0.634388748,0.329327928,although objects,non-cs
0.505667872,0.388992557,0.070665712,0.459201494,0.344662254,although sequences,non-cs
0.20773743,0.428451473,0.171441372,0.320172382,0.606135451,although using,non-cs
0.568402376,0.622495226,0.316898909,0.246266329,0.635962241,always produces,non-cs
0.494758184,0.753012795,0.288938587,0.282492513,0.556817257,always show,non-cs
0.431466106,0.371677871,0.317156235,0.439802795,0.716499354,always simplified,non-cs
0.370975393,0.217503489,0.436752625,0.268364289,0.359731736,ambient intelligence environment,non-cs
0.369734627,0.248187281,0.499778834,0.4211844,0.552960672,ambient intelligence would allow devices,non-cs
0.600425063,0.420803979,0.485417821,0.332067338,0.328010073,american statistician,non-cs
0.412264524,0.493610106,0.27693524,0.651490271,0.407587746,amino acids occupying,non-cs
0.721923421,0.759433228,0.358374366,0.244462959,0.411151257,among others,non-cs
0.357909838,0.131317963,0.327430996,0.531156,0.523936522,amplitude integrated electroencephalography,non-cs
0.815138115,0.558294208,0.400500356,0.44666644,0.209343224,analog sources,non-cs
0.624412098,0.498290047,0.263365318,0.368180308,0.19061159,analogous example,non-cs
0.611859895,0.227036609,0.729929943,0.477964222,0.483964913,analyze data requirements needed,non-cs
0.812421401,0.312164722,0.519406317,0.518500168,0.278558505,analyzing primary biodiversity data,non-cs
0.400218265,0.400967086,0.523172928,0.282826048,0.176499967,analyzing relationships,non-cs
0.265717369,0.543123397,0.263733427,0.27159128,0.362892778,anchor modeling,non-cs
0.547263405,0.613609632,0.184987547,0.460072078,0.254716268,ancient chinese figures,non-cs
0.395154754,0.783605187,0.25846951,0.371161326,0.447331015,andrea walker,non-cs
0.475067401,0.69994822,0.385731109,0.471623513,0.334976684,andreas zwinkau,non-cs
0.436542364,0.752345292,0.40874382,0.384960741,0.385243416,andrew colin,non-cs
0.495986003,0.734750741,0.43971406,0.367416463,0.487530361,andrew donald booth,non-cs
0.579174088,0.374957872,0.432567582,0.216901992,0.312784007,annual acm symposium,non-cs
0.434368739,0.17081873,0.423703212,0.402093584,0.513938856,another area within affective computing,non-cs
0.388829176,0.606804867,0.301998993,0.39920246,0.332275458,another challenge,non-cs
0.502318674,0.66072897,0.221031836,0.499097867,0.426284498,another direction,non-cs
0.149505378,0.490048051,0.428962021,0.179920724,0.324336122,another discipline,non-cs
0.58687931,0.578432234,0.315940051,0.372837559,0.338713798,another example,non-cs
0.578687846,0.548522845,0.305016312,0.391360328,0.595238093,another feature,non-cs
0.517814617,0.511272538,0.329890463,0.350902356,0.426949102,another form,non-cs
0.358188944,0.316153917,0.308615855,0.49465666,0.573966927,another function,non-cs
0.558836488,0.509542561,0.458862873,0.634696286,0.066824562,another possible distinction,non-cs
0.530067965,0.569293606,0.415178457,0.409166222,0.338216711,another reason,non-cs
0.503950826,0.473952713,0.503647893,0.441620989,0.335825025,another use case,non-cs
0.616145164,0.507187263,0.336239543,0.495679644,0.370088776,another value,non-cs
0.484736961,0.291799056,0.56727325,0.260410649,0.215900767,answer given,non-cs
0.437259024,0.572490436,0.653933376,0.376449875,0.31564993,answer returned,non-cs
0.451718605,0.426210899,0.434824837,0.720890202,0.190845963,apparent randomness,non-cs
0.715965048,0.436865364,0.617885154,0.49025373,0.490830105,applicable jurisdiction,non-cs
0.554172205,0.562009756,0.546916386,0.125564459,0.427685896,applications  school,non-cs
0.649869924,0.58666841,0.772917952,0.412774215,0.358334304,applications demanded,non-cs
0.815371112,0.495406193,0.554753856,0.290883859,0.398597384,applications including,non-cs
0.632821232,0.470259483,0.492560873,0.523226874,0.716463449,applications including industrial production lines,non-cs
0.598620709,0.490388778,0.809691567,0.356038424,0.377245262,applications requiring,non-cs
0.244220629,0.196671954,0.4744068,0.166927445,0.34433382,applying certain formal techniques,non-cs
0.359692058,0.344784137,0.496832589,0.224672776,0.261258478,appropriate convergence check,non-cs
0.460373605,0.359252283,0.384522662,0.225407272,0.43568709,appropriate format,non-cs
0.347045639,0.51387227,0.740951327,0.773030708,0.573977834,appropriately restricted resources,non-cs
0.49799831,0.078055844,0.486298574,0.555898267,0.153963926,approximate inference methods make,non-cs
0.539000287,0.161867497,0.631221321,0.447077724,0.337545503,approximate optimal solutions,non-cs
0.481314567,0.073265605,0.492734565,0.553442931,0.353841354,approximation algorithms crucially involves,non-cs
0.462228899,0.130392978,0.449154034,0.56824004,0.283813158,approximation algorithms naturally arise,non-cs
0.485286205,0.453908891,0.500586963,0.656217998,0.321777414,arbitrary item insertions,non-cs
0.769809443,0.53533583,0.326823876,0.435272883,0.320413279,area distinct,non-cs
0.605276097,0.39741454,0.411583668,0.199334827,0.136956037,areas draws ideas,non-cs
0.35368791,0.581281134,0.328488624,0.623364,0.550813551,ariane 5 rocket,non-cs
0.336429836,0.577281252,0.336949054,0.582110249,0.629305931,armoured combat vehicles,non-cs
0.679489998,0.459602473,0.5914275,0.391389489,0.415173991,arranged listing,non-cs
0.496801026,0.103015592,0.310002392,0.579706045,0.541373196,array model used,non-cs
0.7563968,0.455207122,0.245193882,0.654861206,0.397697517,array whose size,non-cs
0.451925,0.628324833,0.314448819,0.445410044,0.61962989,arrive continuously,non-cs
0.470377665,0.476340676,0.225988397,0.273437199,0.383748249,art work,non-cs
0.757005933,0.612965584,0.523570278,0.355296987,0.637051817,article deals,non-cs
0.702357465,0.524124679,0.532066332,0.247831959,0.442671378,article published,non-cs
0.37099258,0.121916115,0.373218956,0.378732019,0.244566762,artificial consciousness concepts,non-cs
0.407534069,0.202476972,0.493807498,0.424555872,0.341234021,artificial intelligence concerned,non-cs
0.386100936,0.195754408,0.476775902,0.417821131,0.422441768,artificial intelligence laboratory,non-cs
0.459390451,0.202124259,0.523288313,0.33927646,0.433058485,artificial intelligence research dedicated,non-cs
0.487452342,0.262509665,0.248801373,0.274939841,0.303005172,artistic purposes,non-cs
0.645552651,0.51807188,0.366574603,0.414274647,0.531147195,ary versions,non-cs
0.541377132,0.343932447,0.460020942,0.403085618,0.225382688,asimovs three laws,non-cs
0.311667834,0.283187044,0.445665953,0.239813041,0.21073891,aspect focus,non-cs
0.297196547,0.2740269,0.399709083,0.309403674,0.522754432,asr  computer speech recognition,non-cs
0.565580242,0.55773444,0.606124954,0.385254941,0.279615672,assessing current,non-cs
0.51712738,0.405361706,0.646579601,0.516176706,0.370447223,assigned exactly,non-cs
0.44654898,0.207066108,0.4895758,0.504557479,0.407426828,assigning local automatic variables,non-cs
0.76968874,0.231490801,0.520801051,0.580474305,0.425610675,associated data,non-cs
0.501033675,0.377389398,0.245936458,0.492522039,0.194410681,associated phenomenon,non-cs
0.65834208,0.44080223,0.171759396,0.436986413,0.243848222,associated view,non-cs
0.51409816,0.492651024,0.086049327,0.538037112,0.244071969,assuming elements,non-cs
0.389258287,0.188132281,0.478933471,0.568946646,0.183601639,asymptotic analysis,non-cs
0.415241386,0.367627652,0.256955434,0.586796427,0.847673982,asynchronous loading,non-cs
0.191953264,0.332861501,0.250027645,0.484803506,0.574633709,attack using,non-cs
0.481113343,0.422552328,0.517770946,0.456933631,0.35400223,attacks originally used words found,non-cs
0.549484751,0.63706799,0.33841733,0.271305883,0.736089647,audio every time,non-cs
0.339860513,0.307164424,0.332796117,0.400721743,0.589874031,audio normalization exist,non-cs
0.265659766,0.368665334,0.287342678,0.466125828,0.29752253,augmented reality alters one,non-cs
0.588349471,0.327352073,0.561479806,0.250281555,0.206099779,authors define,non-cs
0.551646769,0.600711726,0.536926867,0.207189754,0.354141881,authors later,non-cs
0.541917427,0.403340217,0.541501186,0.224668005,0.378233918,authors use,non-cs
0.400795869,0.244806804,0.385313142,0.595065433,0.078327679,automata theory differed,non-cs
0.439487322,0.160198944,0.319069166,0.462980935,0.165888086,automata theory emerged,non-cs
0.256229344,0.131917116,0.322031065,0.395117207,0.591737255,automatic programming,non-cs
0.389068684,0.104830078,0.473251145,0.352215725,0.646725956,automatic solutions,non-cs
0.370901868,0.234799637,0.31734344,0.434874085,0.385301027,automatically analyzing time,non-cs
0.162597403,0.411398201,0.154797509,0.428991086,0.523117676,automatically keeps,non-cs
0.47755252,0.542579565,0.434437887,0.367755896,0.796206294,automatically updated whenever,non-cs
0.195463545,0.375237719,0.169221665,0.378985366,0.581353794,automobile adapted,non-cs
0.642511321,0.533929509,0.61065884,0.452693488,0.457439803,available alternatives,non-cs
0.684272769,0.265874831,0.65138253,0.484390391,0.191545009,average case analysis,non-cs
0.121808793,0.633226978,0.610823394,0.737925204,0.53254867,avoid circumventing,non-cs
0.407120853,0.426601937,0.695582222,0.937743243,0.388326581,avoid data anomalies,non-cs
0.248682932,0.524832776,0.849515676,0.595803736,0.22658435,avoiding problematic issues,non-cs
0.687284215,0.58037202,0.387500795,0.552448285,0.385509647,awe regions could therefore,non-cs
0.374694206,0.149488774,0.367798522,0.569585337,0.395027525,backward euler method follows,non-cs
0.363739948,0.525913246,0.342697324,0.513923467,0.410203865,bacterial growth,non-cs
0.057607137,0.684566765,0.609283463,0.560271105,0.263980271,bad behavior,non-cs
0.482393134,0.205885222,0.383674314,0.5906845,0.2928472,balance scale,non-cs
0.429219361,0.540571639,0.13218142,0.479145119,0.184052307,balanced tree,non-cs
0.489672757,0.576257762,0.098389593,0.542432691,0.268105025,balanced trees t1,non-cs
0.618302777,0.197631591,0.399060835,0.58244167,0.2965215,balancing binary search tree,non-cs
0.621779386,0.233696306,0.348239444,0.612658021,0.235777612,balancing binary search trees,non-cs
0.493612723,0.610414354,0.685551937,0.430174957,0.484731852,banking application may,non-cs
0.328997852,0.542512106,0.352890006,0.333038388,0.298655582,bar induction,non-cs
0.478968407,0.615988479,0.173105931,0.244951266,0.358693951,bar recursion,non-cs
0.480478106,0.706368901,0.335279499,0.635687641,0.49722666,base sixteen,non-cs
0.495546324,0.748025244,0.37593083,0.655122331,0.468816737,base ten,non-cs
0.349909654,0.838642214,0.286490259,0.681346399,0.499940644,base two,non-cs
0.656579463,0.171764814,0.442937623,0.611120577,0.384341499,based binary search tree,non-cs
