PCA Tuned 0,PCA Tuned 1,PCA Tuned 2,PCA Tuned 3,phrase,label
0.078055834,0.486331341,0.556422124,0.154022952,approximate inference methods make,non-cs
0.161867505,0.631248124,0.447580581,0.337609831,approximate optimal solutions,non-cs
0.073265608,0.492758263,0.553847136,0.353863879,approximation algorithms crucially involves,non-cs
0.130392961,0.449190617,0.568812803,0.283848656,approximation algorithms naturally arise,non-cs
0.453908873,0.500623103,0.656833809,0.321794343,arbitrary item insertions,non-cs
0.535335851,0.326865488,0.435945741,0.320501661,area distinct,non-cs
0.397414569,0.411588717,0.199390398,0.136933041,areas draws ideas,non-cs
0.581281129,0.32851544,0.623918296,0.550816402,ariane 5 rocket,non-cs
0.577281311,0.336967105,0.582490649,0.629325859,armoured combat vehicles,non-cs
0.4596025,0.591423172,0.391650047,0.41514859,arranged listing,non-cs
0.10301562,0.310012817,0.579957301,0.541345998,array model used,non-cs
0.455207063,0.245261845,0.655788339,0.397807802,array whose size,non-cs
0.628324805,0.31449545,0.445992109,0.619647805,arrive continuously,non-cs
0.476340762,0.225965945,0.27321017,0.383669527,art work,non-cs
0.612965596,0.523583422,0.355513208,0.637035158,article deals,non-cs
0.524124691,0.532074292,0.247999081,0.442668792,article published,non-cs
0.121916128,0.373238107,0.379099123,0.244590271,artificial consciousness concepts,non-cs
0.202477,0.493820942,0.424948189,0.341263898,artificial intelligence concerned,non-cs
0.195754402,0.476791732,0.4182432,0.422449927,artificial intelligence laboratory,non-cs
0.202124255,0.523303397,0.339694304,0.433076985,artificial intelligence research dedicated,non-cs
0.262509718,0.248795691,0.274950045,0.302941561,artistic purposes,non-cs
0.518071854,0.366611339,0.414875797,0.531128007,ary versions,non-cs
0.343932557,0.45999953,0.402948688,0.225361551,asimovs three laws,non-cs
0.283187115,0.445675885,0.23997365,0.210799,aspect focus,non-cs
0.274026931,0.399738522,0.309845222,0.522797579,asr  computer speech recognition,non-cs
0.557734505,0.606115274,0.385224735,0.279586948,assessing current,non-cs
0.405361831,0.646536514,0.516090833,0.370414966,assigned exactly,non-cs
0.207066127,0.489586813,0.504910095,0.407411652,assigning local automatic variables,non-cs
0.231490765,0.5208231,0.580950403,0.425617383,associated data,non-cs
0.377389387,0.245969597,0.493011843,0.194412914,associated phenomenon,non-cs
0.44080234,0.171751271,0.436800123,0.243828365,associated view,non-cs
0.492651058,0.086085528,0.53834729,0.244105964,assuming elements,non-cs
0.18813222,0.4789803,0.569692269,0.183676035,asymptotic analysis,non-cs
0.367627654,0.256990452,0.587198698,0.847651501,asynchronous loading,non-cs
0.33286147,0.250096356,0.485623555,0.574716001,attack using,non-cs
0.422552314,0.517804561,0.457504898,0.3540245,attacks originally used words found,non-cs
0.637068017,0.338436077,0.271550064,0.736038826,audio every time,non-cs
0.307164452,0.332812927,0.400980076,0.589837635,audio normalization exist,non-cs
0.368665398,0.287340579,0.4661502,0.297468603,augmented reality alters one,non-cs
0.327352092,0.561486495,0.250457227,0.206128222,authors define,non-cs
0.600711701,0.536953885,0.207613835,0.354152851,authors later,non-cs
0.403340162,0.541542946,0.225192722,0.378281437,authors use,non-cs
0.244806823,0.385334674,0.595546038,0.07834538,automata theory differed,non-cs
0.160198955,0.319091356,0.463386269,0.165902696,automata theory emerged,non-cs
0.131917111,0.322067766,0.395639808,0.591759126,automatic programming,non-cs
0.104830105,0.473271976,0.352568279,0.646744591,automatic solutions,non-cs
0.234799705,0.317336872,0.434816383,0.385253215,automatically analyzing time,non-cs
0.4113982,0.154844733,0.429499808,0.523152531,automatically keeps,non-cs
0.542579583,0.434473439,0.368183623,0.796216539,automatically updated whenever,non-cs
0.375237775,0.169248774,0.379362564,0.581372091,automobile adapted,non-cs
0.533929454,0.610722864,0.453545626,0.457537874,available alternatives,non-cs
0.26587486,0.651375139,0.484572348,0.191541272,average case analysis,non-cs
0.633227078,0.610827915,0.738137014,0.532614134,avoid circumventing,non-cs
0.42660206,0.695557565,0.937751109,0.388338476,avoid data anomalies,non-cs
0.524832845,0.849518577,0.596063686,0.226688212,avoiding problematic issues,non-cs
0.580372047,0.387538799,0.553075654,0.385571886,awe regions could therefore,non-cs
0.149488756,0.367840826,0.570143911,0.395067746,backward euler method follows,non-cs
0.525913063,0.342810498,0.51526543,0.410362172,bacterial growth,non-cs
0.684566766,0.609291857,0.560707619,0.263976658,bad behavior,non-cs
0.205885258,0.383689284,0.59099165,0.29286616,balance scale,non-cs
0.540571636,0.132225372,0.479607795,0.184132412,balanced tree,non-cs
0.576257731,0.098447652,0.543036998,0.268202507,balanced trees t1,non-cs
0.197631546,0.399116246,0.583156679,0.296598534,balancing binary search tree,non-cs
0.23369626,0.348299877,0.6134075,0.235867182,balancing binary search trees,non-cs
0.610414289,0.685606886,0.431010504,0.4848209,banking application may,non-cs
0.542512057,0.352924375,0.333571569,0.298663302,bar induction,non-cs
0.615988475,0.173126025,0.245143226,0.358651895,bar recursion,non-cs
0.706368871,0.33532444,0.636422661,0.497264137,base sixteen,non-cs
0.748025228,0.375967101,0.655742329,0.468858478,base ten,non-cs
0.838642192,0.286535011,0.681918472,0.49998511,base two,non-cs
0.171764756,0.442991782,0.611899658,0.384409314,based binary search tree,non-cs
0.060286284,0.447075026,0.623759122,0.336426246,based clustering produces complex models,non-cs
0.182365187,0.577206223,0.4568938,0.079056697,based conclusions,non-cs
0.137651653,0.429782445,0.512703154,0.652235497,based cryptography,non-cs
0.219453661,0.495455186,0.568943835,0.811691273,based encryption,non-cs
0.111382522,0.453707524,0.441310949,0.652643856,based implementations,non-cs
0.282076713,0.390532988,0.026227426,0.418213661,based learning,non-cs
0.079974934,0.434126896,0.400550834,0.475203863,based learning algorithms,non-cs
0.101555387,0.42449665,0.325791518,0.524490202,based machine learning systems inspired,non-cs
0.31624633,0.476436902,0.49308726,0.355480783,based sampling,non-cs
0.3501496,0.22982269,0.439116524,0.622725903,based sound recording,non-cs
0.342453255,0.364531906,0.378001271,0.418357376,basic building block,non-cs
0.244824973,0.458685483,0.250921369,0.351074174,basic form,non-cs
0.171537626,0.342240162,0.327210102,0.362639591,basic form uses,non-cs
0.048093355,0.439394984,0.460388555,0.411391395,basic numerical methods,non-cs
0.096357746,0.438868873,0.40078452,0.175773463,basic theory,non-cs
0.249176113,0.373835273,0.424394351,0.501787345,basic units,non-cs
0.722963034,0.054230725,0.509823721,0.481851398,basis set,non-cs
0.178097276,0.425014485,0.586310271,0.309983071,bayesian network could represent,non-cs
0.263363634,0.245757689,0.670970353,0.591102623,beam propagation method,non-cs
0.399012526,0.659092412,0.33915945,0.722339981,bearer-independent call control,non-cs
0.605844414,0.523688446,0.230998323,0.398861061,become common practice,non-cs
0.500624283,0.453919476,0.151565163,0.499958982,become useful,non-cs
0.62314603,0.61557411,0.377827777,0.360752745,becomes necessary,non-cs
0.668128309,0.550781711,0.250144104,0.465397497,becoming increasingly important,non-cs
0.692920968,0.331914357,0.579040636,0.477968686,bee colonies,non-cs
0.585966445,0.227237922,0.552464293,0.27197742,behaving unpredictably,non-cs
0.230991331,0.524310161,0.35085141,0.201805356,behavioral neuroscientists,non-cs
0.585985659,0.427623221,0.405563439,0.294477521,bellet et al,non-cs
0.217351388,0.706623685,0.520377692,0.27113878,benefit analysis,non-cs
0.52440343,0.186821402,0.320828123,0.396021588,best element,non-cs
0.488778349,0.407909463,0.182130978,0.412118768,best example,non-cs
0.295057997,0.460262708,0.258273363,0.568796241,best frameworks,non-cs
0.309751735,0.636962314,0.412932278,0.458817825,best possible solution,non-cs
0.72375024,0.418656238,0.465415292,0.316299142,betty holberton,non-cs
0.557126983,0.332759576,0.528246241,0.252261662,beyond compare,non-cs
0.358463507,0.209286863,0.572920702,0.407705308,beyond np,non-cs
0.13655561,0.31496455,0.62624496,0.469582821,biconjugate gradient stabilized method,non-cs
0.530128779,0.298053264,0.619211813,0.574102418,big number,non-cs
0.241290172,0.44621527,0.729314403,0.330514722,binary arithmetic terminate,non-cs
0.083840636,0.342732281,0.590309714,0.450372256,binary arithmetic using electronic relays,non-cs
0.253184565,0.468819348,0.652629362,0.282044125,binary space partitioning arose,non-cs
0.369216573,0.332658996,0.561600911,0.216430202,binary splitting lends well,non-cs
0.443373798,0.48157385,0.737434717,0.135585774,binary splitting may render,non-cs
0.40996414,0.405230893,0.52943576,0.113424281,biodiversity informatics contrasts,non-cs
0.388346888,0.50310864,0.299804286,0.235701201,biodiversity informatics may also,non-cs
0.542062446,0.510469354,0.340434894,0.370221436,biodiversity information,non-cs
0.884353926,0.254725408,0.706439311,0.311482587,bird flocking,non-cs
0.264268957,0.387756843,0.588431875,0.779564661,bit central processing unit,non-cs
0.115978809,0.365193269,0.371687157,0.632567818,bit instruction set architecture,non-cs
0.600263019,0.294811416,0.553758192,0.465588754,bit slicing made,non-cs
0.188819977,0.387920187,0.526922358,0.643243902,bitwise operation operates,non-cs
0.70449743,0.367894326,0.613339431,0.498983251,black box,non-cs
0.358450826,0.271650816,0.400863541,0.33285665,bloch representation,non-cs
0.281753463,0.292870684,0.544081424,0.421845331,block diagram,non-cs
0.239545627,0.288886455,0.495878567,0.448664025,block diagrams,non-cs
0.152683083,0.315960662,0.42785816,0.440462875,block diagrams rely,non-cs
0.494201004,0.287063982,0.601265613,0.603364939,block size,non-cs
0.394608285,0.321462473,0.572094114,0.577636882,blocks connected,non-cs
0.263986669,0.341989841,0.379462345,0.621507234,body systems,non-cs
0.178650001,0.488108019,0.258810032,0.397105383,book affective computing published,non-cs
0.55641444,0.412288146,0.157487187,0.288272759,book titled,non-cs
0.142629178,0.379125574,0.530463147,0.385891758,boolean function whose value,non-cs
0.72851421,0.463803763,0.507891886,0.529937214,border guard,non-cs
0.239569349,0.438169141,0.554525104,0.272210119,boson sampling task consists,non-cs
0.401418145,0.227072292,0.517731027,0.161083115,bounded treewidth may,non-cs
0.633930501,0.23932852,0.750594342,0.452872375,boundlessly increasing tree height,non-cs
0.746758607,0.126663603,0.573448956,0.412244227,bridge weather,non-cs
0.688018809,0.248247873,0.110538627,0.396273869,bring together,non-cs
0.398605551,0.417268809,0.443909533,0.776511082,broad applications,non-cs
0.487816323,0.43458555,0.531751224,0.89483036,broadband backbone network,non-cs
0.282647296,0.505536917,0.422517763,0.796143123,broadly applicable across application domains,non-cs
0.145265935,0.411449263,0.268690535,0.475437602,broadly applicable technique,non-cs
0.756630475,0.156137394,0.583003727,0.296690408,bruce irons,non-cs
0.671408245,0.351987345,0.353009807,0.384687266,bst  also called,non-cs
0.400262305,0.270532911,0.448608345,0.458661728,build three types,non-cs
0.29747104,0.323962948,0.302314717,0.711219143,built advanced,non-cs
0.237631803,0.327938786,0.337763465,0.746148622,built using,non-cs
0.352491585,0.513848352,0.372609201,0.722659389,business functions,non-cs
0.362185243,0.587904297,0.317693103,0.713303276,business processes within,non-cs
0.527045282,0.617755571,0.265743512,0.542402721,business stakeholders,non-cs
0.755626307,0.404467972,0.44576964,0.402419364,butler lampson,non-cs
0.378699755,0.323080774,0.556873688,0.518436415,byte addition,non-cs
0.328009648,0.36006177,0.523149794,0.673407548,c4 model relies,non-cs
0.166305369,0.400945943,0.417801367,0.388393005,c4 model uses 5 basic diagramming elements,non-cs
0.603495896,0.686738495,0.941759197,0.498611046,cache misses occur,non-cs
0.172759873,0.435047138,0.622904677,0.632871471,cache model used,non-cs
0.286787991,0.394840253,0.671949777,0.512685712,calculate solvent accessible surface area,non-cs
0.389962683,0.489722648,0.549354904,0.191152183,calculation twice,non-cs
0.632675807,0.567960264,0.443627399,0.756466331,call home  call routing,non-cs
0.769053189,0.641865073,0.406733251,0.570997083,call us,non-cs
0.612300956,0.724019309,0.404376407,0.530105156,called agents,non-cs
0.252024023,0.658574229,0.536434545,0.174890578,called compositeness tests instead,non-cs
0.051291391,0.450875045,0.495431052,0.26681216,called deep generative models,non-cs
0.152871473,0.292951767,0.582978956,0.316957263,called dynamic bayesian networks,non-cs
0.47640389,0.212200039,0.626298286,0.383828328,called maplite,non-cs
0.072752027,0.376826725,0.489177338,0.254500427,called multivalued logic,non-cs
0.244303525,0.366188925,0.51051527,0.583182065,called swarm robotics,non-cs
0.15567999,0.260483074,0.720403088,0.357614848,called symmetric binary b,non-cs
0.450082951,0.594633559,0.903627188,0.567259969,cannot compute,non-cs
0.604784385,0.57845321,0.626826309,0.309560789,cannot exhibit creativity,non-cs
0.773791199,0.757305932,0.863105778,0.571317023,cannot produce,non-cs
0.201252607,0.406242187,0.312133234,0.382572887,canonical tasks,non-cs
0.235298728,0.329437511,0.517000826,0.24569803,capture correlation,non-cs
0.671569957,0.413263729,0.442311058,0.67592335,carry adders,non-cs
0.17522,0.37999688,0.546799206,0.243967427,case gradient descent,non-cs
0.4606131,0.510860863,0.63427794,0.344357017,case lower bound,non-cs
0.418772251,0.290757179,0.204813534,0.348427047,case performance,non-cs
0.480856775,0.484211636,0.402221709,0.34120531,category correspond,non-cs
0.21074431,0.474167399,0.1979225,0.450011332,centered design practices,non-cs
0.589678657,0.645298575,0.616592518,0.361193936,central embarrassment,non-cs
0.569121773,0.556835219,0.631747307,0.283811202,cerebral palsy,non-cs
0.494451697,0.408559653,0.75603479,0.377393442,certain amount,non-cs
0.263146679,0.607229386,0.61668135,0.055231015,certain assumptions,non-cs
0.164213573,0.34754873,0.522814585,0.584523659,certain computational resource,non-cs
0.300826916,0.554117636,0.604370908,0.347201389,certain measure,non-cs
0.441446365,0.473974655,0.457693671,0.154095257,certain point,non-cs
0.357690876,0.223020833,0.540503294,0.369210422,certain structure,non-cs
0.365465337,0.680229743,0.367953841,0.521174498,certificate authority uses id,non-cs
0.282791278,0.561421489,0.581350706,0.81051198,certificate-based encryption,non-cs
0.709317377,0.254842963,0.406743349,0.298312787,changing face,non-cs
0.624944853,0.446312259,0.453510726,0.417297794,changing one term,non-cs
0.28714916,0.430847163,0.442305499,0.5410479,channel equalization,non-cs
0.608353882,0.692068138,0.340189761,0.539973049,checking authorized presence,non-cs
0.261510656,0.228449065,0.395634486,0.501914305,chemically connected,non-cs
0.762706193,0.394778976,0.39301603,0.502783297,choke openings,non-cs
0.497050341,0.56049265,0.519380602,0.475083846,choose short passwords,non-cs
0.464608105,0.431389033,0.25242155,0.299544679,chosen appropriately,non-cs
0.702224777,0.420540944,0.448737427,0.431596958,christoph mallon,non-cs
0.521466804,0.351025399,0.374350559,0.272946945,christopher terry,non-cs
0.271116435,0.718655019,0.390981091,0.295325143,cifs specification,non-cs
0.226753898,0.221543752,0.410760891,0.411000599,circuit design,non-cs
0.255855814,0.532765845,0.376058956,0.263505611,circuit evaluation,non-cs
