PCA Untuned 0,PCA Untuned 1,PCA Untuned 2,PCA Untuned 3,phrase,label
0.083996458,0.195790639,0.389058232,0.557658252,chosen appropriately,non-cs
0.41037822,0.469441662,0.190808259,0.270622517,christoph mallon,non-cs
0.334954266,0.44336452,0.201302826,0.212475253,christopher terry,non-cs
0.515807287,0.264476322,0.157898518,0.191021242,cifs specification,non-cs
0.764573756,0.358408632,0.347021351,0.331219268,circuit design,non-cs
0.651110151,0.406342965,0.273843511,0.284289496,circuit evaluation,non-cs
0.524275685,0.245210954,0.305869195,0.448266669,circuit evaluation guarantees,non-cs
0.60062463,0.302206815,0.416274724,0.286033977,circuitry using,non-cs
0.519471384,0.417779971,0.144521419,0.182402786,circular review system,non-cs
0.233571986,0.565418807,0.266757672,0.713366823,clarify overall concepts without concern,non-cs
0.351191759,0.406598843,0.164988453,0.19990066,class fo,non-cs
0.397738231,0.440254494,0.171302636,0.173727785,class fpt,non-cs
0.484622997,0.338469186,0.212589149,0.289626322,class selected,non-cs
0.208685792,0.275266592,0.155545884,0.357851335,classical example,non-cs
0.706657715,0.498131806,0.470466178,0.365195741,classify boolean satisfiability problems,non-cs
0.484887662,0.400782755,0.321184629,0.178873498,classify patterns,non-cs
0.551483778,0.467491164,0.478528445,0.164798219,classify problems,non-cs
0.82680589,0.332496608,0.468072659,0.33418544,classifying computational problems according,non-cs
0.366362549,0.414905388,0.166246717,0.287285534,claude shannon produced,non-cs
0.091773677,0.474453347,0.277993342,0.843538801,clean separation,non-cs
0.032805045,0.278889906,0.343275068,0.866771922,clear structure,non-cs
0.190115167,0.026682899,0.452020311,0.528565946,clearly defined concepts produced,non-cs
0.516795375,0.238568619,0.364287462,0.229930723,client side object participating,non-cs
0.643943134,0.332573364,0.1827766,0.277846021,climate model run,non-cs
0.519741077,0.376512927,0.193530521,0.200777268,climate timescales,non-cs
0.370685157,0.890668983,0.313147239,0.369982092,closed control loop,non-cs
0.081780163,0.080754967,0.52176722,0.520008609,closely connected,non-cs
0.110512381,0.135734684,0.496536513,0.471187781,closely related,non-cs
0.197407089,0.102659622,0.519498968,0.384497037,closely related application,non-cs
0.196272559,0.105901861,0.579561647,0.398535398,closely related concepts,non-cs
0.154224631,0.144148716,0.443235208,0.316923094,closer look,non-cs
0.794145694,0.375473065,0.327197838,0.454861055,cmos transistors,non-cs
0.473440847,0.432007701,0.284873787,0.212701909,code modulation,non-cs
0.708681081,0.355275893,0.343883509,0.360517196,code reuse,non-cs
0.651627554,0.303260905,0.23514161,0.373144253,code stylometry attributes authorship,non-cs
0.534703987,0.418947089,0.408852816,0.25925128,coded character sets,non-cs
0.717909904,0.22730737,0.352804165,0.363969634,cognitive architecture refers,non-cs
0.638336954,0.231388363,0.460129465,0.373391074,cognitive dimensions of notations,non-cs
0.533843325,0.482464735,0.192382733,0.343475913,coined around 1992,non-cs
0.707728956,0.352573866,0.243058353,0.256345107,collect call  domotic appliance control,non-cs
0.485117669,0.168023742,0.447805114,0.220543896,collecting information,non-cs
0.364915553,0.267513972,0.396240227,0.249660126,collective behavior,non-cs
0.398171612,0.367513805,0.310516315,0.200938915,columns consisting,non-cs
0.786760154,0.363899572,0.380167312,0.469001638,combinatorial chemistry,non-cs
0.796180652,0.369970488,0.606557865,0.440566822,combinatorial optimization problem studied,non-cs
0.56782067,0.378376232,0.212392704,0.221389555,combine process,non-cs
0.448693175,0.392494675,0.280702109,0.335738496,combined using max pooling,non-cs
0.581644007,0.227962846,0.488919918,0.375083949,combines reinforcement learning,non-cs
0.483647042,0.295592802,0.333989067,0.425611604,commercial application,non-cs
0.66332882,0.296791835,0.498313277,0.56443813,commercial augmented reality experiences,non-cs
0.033530397,0.194608141,0.553263129,0.512128373,common among,non-cs
0.12085594,0.180419883,0.458683675,0.411433632,common example,non-cs
0.736291489,0.37066305,0.52980937,0.773116845,common industrial robots,non-cs
0.310823394,0.690363356,0.518854653,0.750994446,common lossless compression algorithms,non-cs
0.22898913,0.588494767,0.786044043,0.205410899,common objection,non-cs
0.08081693,0.327862223,0.463676528,0.555404504,common ones,non-cs
0.421091357,0.250926434,0.553990349,0.684587959,common passwords,non-cs
0.370463558,0.638677546,0.347988793,0.265019631,common subexpression elimination,non-cs
0.095903364,0.164079955,0.324495803,0.542914413,commonly accepted definition,non-cs
0.101200233,0.232659277,0.386033479,0.320512301,commonly considered,non-cs
0.091591407,0.18308869,0.349081784,0.337633074,commonly known,non-cs
0.400373295,0.148776211,0.699238034,0.350085656,commonly occurring data items,non-cs
0.131318268,0.184586912,0.367690641,0.265688009,commonly referred,non-cs
0.586143298,0.140769369,0.390752403,0.324448442,communicate data,non-cs
0.225724213,0,0.487172438,0.487692946,communicate information clearly,non-cs
0.450346237,0.206009537,0.295776358,0.24968626,communication protocol,non-cs
0.577358256,0.205448224,0.237242851,0.278719859,communication protocol developed,non-cs
0.482198038,0.269943172,0.439666705,0.376001445,communications security,non-cs
0.110474124,0.675096734,0.325692295,0.793368588,compact form,non-cs
0.124627495,0.631860352,0.360150097,0.782246843,compact representation,non-cs
0.139402394,0.733262355,0.465393976,0.650048459,comparatively small field,non-cs
0.566100883,0.317133116,0.527160641,0.253250762,compare new problem instances,non-cs
0.456032221,0.264361025,0.311518552,0.220619741,compare outcomes,non-cs
0.440154515,0.242458446,0.314128104,0.278773846,compare performance,non-cs
0.527752309,0.33393538,0.236603127,0.21746106,comparison operations,non-cs
0.361303043,0.350072183,0.343906374,0.139848534,comparison sort must,non-cs
0.75411154,0.25969751,0.625136539,0.345274618,competitive learning include vector quantization,non-cs
0.549679764,0.913528377,0.572716482,0.372297449,compiler fails,non-cs
0.139802447,0.117780476,0.274369456,0.540553942,complete overview,non-cs
0.26497556,0.993522439,0.484538197,0.498573731,completely random states,non-cs
0.414004918,0.258702515,0.805844616,0.194526809,complex extensions exist,non-cs
0.304999423,0.438225095,0.874466918,0.24261342,complex images,non-cs
0.394725942,0.463684754,0.779865252,0.385675821,complex plane,non-cs
0.341844272,0.480437889,0.88976966,0.159733064,complex schemes,non-cs
0.407267613,0.348329873,0.382318595,0.191898219,component parts,non-cs
0.614300039,0.229986697,0.26248168,0.278984652,compose network services,non-cs
0.438389854,0.470104347,0.258017551,0.307018046,composite pattern describes,non-cs
0.094125082,0.346955027,0.388887694,0.418901372,compositions uniformly,non-cs
0.373421701,0.442715155,0.320638615,0.206096093,compression rate,non-cs
0.668410308,0.229600328,0.433556909,0.403956823,computability theorists,non-cs
0.892002228,0.37427965,0.422653835,0.556524521,computational chemistry,non-cs
0.900377644,0.323241339,0.518628398,0.59165332,computational cognitive science,non-cs
0.853882507,0.412446687,0.629692874,0.363664305,computational complexity theory focuses,non-cs
0.855869128,0.411161714,0.675223019,0.317621819,computational complexity theory tries,non-cs
0.775898612,0.251839953,0.47722407,0.424646571,computational devices proposed,non-cs
0.817722868,0.311459944,0.459384762,0.439155702,computational electrodynamics modelling technique,non-cs
0.695831043,0.273336416,0.385103311,0.427996858,computational instantiation,non-cs
0.661589668,0.15415402,0.665941054,0.698588703,computational intelligence therefore provides solutions,non-cs
0.927080484,0.30836465,0.481045597,0.518458126,computational learning theory studies,non-cs
0.582218866,0.364526427,0.869296113,0.349687349,computational resources needed,non-cs
0.757479356,0.30467585,0.509021322,0.404100777,computational systems,non-cs
0.430504307,0.222445064,0.70492875,0.828355287,computationally intelligent,non-cs
0.19997943,0.750077924,0.243585937,0.53012968,computed independently,non-cs
0.750390712,0.448108108,0.836191787,0.439412536,computer graphics need,non-cs
0.705175895,0.419607912,0.865192412,0.531598533,computer intensive simulations,non-cs
0.808480395,0.285038375,0.466918533,0.456409955,computer monitor using,non-cs
0.837996946,0.32149338,0.448833464,0.553609543,computer program trained,non-cs
0.942772162,0.311140102,0.550695887,0.529550614,computer programming technique used,non-cs
0.91476052,0.307654853,0.55679456,0.5467331,computer science field focus,non-cs
0.896780613,0.29827251,0.415570283,0.558807673,computer science originated,non-cs
0.759690097,0.31974222,0.477313197,0.452577322,computer using,non-cs
0.674907931,0.30150211,0.571101575,0.476778342,computerized handling,non-cs
0.793875599,0.345931389,0.509605132,0.516024498,computers using,non-cs
0.752851265,0.24552583,0.409165889,0.48718845,computing examples,non-cs
0.255888962,0.1037584,0.382960996,0.197749454,concept extends,non-cs
0.296427091,0.160612936,0.393909401,0.221366576,concepts related,non-cs
0.498509286,0.462474486,0.593651077,0.270373459,concerned scientists states,non-cs
0.639545843,0.309774113,0.474952576,0.422120369,concurrency control,non-cs
0.459472659,0.445109107,0.218225006,0.240660965,conditional dependencies via,non-cs
0.778985429,0.27290806,0.389241952,0.396037642,configuring routers,non-cs
0.310360742,0.679258861,0.85155618,0.103999918,conflicting objectives,non-cs
0.375830947,0.206705802,0.45128712,0.375954694,connected components,non-cs
0.502636132,0.290254299,0.314224867,0.212507628,conquer recurrences provides,non-cs
0.227135083,0.455633543,0.836034376,0.133222866,considerable overlap,non-cs
0.042225241,0.183161886,0.427519926,0.70419684,considered feasible,non-cs
0.33931755,0.270418944,0.234540411,0.217023113,considered forms,non-cs
0.007665669,0.230709619,0.343245882,0.760801304,consistent idea,non-cs
0.070504976,0.210137664,0.40418404,0.77624165,consistent standards,non-cs
0.267917407,0.282971405,0.478862911,0.565052018,constant feedback loops,non-cs
0.220122156,0.263305943,0.230307413,0.577565303,constant initialization vector,non-cs
0.496389988,0.29189699,0.461040106,0.328106083,constitute animal brains,non-cs
0.769806849,0.373589103,0.496190249,0.301750815,constraint programming approach,non-cs
0.730499743,0.400118946,0.479488798,0.252858619,constraint programming takes,non-cs
0.493660617,0.275128868,0.242152699,0.225378298,construct subsets,non-cs
0.48269703,0.562560234,0.34007453,0.385437222,constructed using vacuum tubes,non-cs
0.830047235,0.305636585,0.569661891,0.414191945,constructing algorithms,non-cs
0.501784663,0.37814518,0.426307401,0.168457282,construction using mosfets,non-cs
0.670511104,0.326025462,0.412035118,0.467862292,consumer electronics,non-cs
0.353467507,0.307366068,0.376783397,0.321826066,contain precautionary measures,non-cs
0.235255198,0.310474636,0.792580577,0.152885975,containing significant overlap,non-cs
0.424295858,0.365127536,0.324102894,0.265324698,contains selected columns,non-cs
0.452682388,0.169526589,0.40967663,0.362096143,contiguously accessed array elements within,non-cs
0.116245262,0.298672439,0.266486405,0.410872432,continuous manner,non-cs
0.512546941,0.348928246,0.360019902,0.628839679,continuous mathematics,non-cs
0.274604495,0.232232336,0.472031365,0.217431268,control moving,non-cs
0.252674337,0.502506235,0.466189454,0.823164829,conveniently eliminates rounding errors,non-cs
0.385310258,0.633375469,0.180986205,0.671392552,conventional electronic adc,non-cs
0.226073297,0.47113815,0.214068585,0.604182925,conventionally drawing,non-cs
0.407666319,0.323382941,0.363496508,0.165949419,converts strings,non-cs
0.236796244,0.158775467,0.639713287,0.583657482,convincingly simulating emotions,non-cs
0.496125124,0.352917785,0.584142381,0.293537323,convolutional networks may include local,non-cs
0.369011623,0.496608783,0.12024811,0.206519435,conway berners,non-cs
0.553356198,0.201219182,0.379396992,0.440413484,core algorithm concepts,non-cs
0.214112494,0.202660125,0.453986954,0.395409216,core competency,non-cs
0.284559507,0.177929164,0.363329739,0.332450396,core ideas,non-cs
0.245370133,0.173867342,0.242440413,0.391922683,core principles,non-cs
0.675281167,0.309762106,0.292063752,0.40996226,core processor,non-cs
0.050533144,0.179849252,0.400277155,0.635853982,correct answer,non-cs
0.508358514,0.119521298,0.387300833,0.252683591,corresponding information systems,non-cs
0.492793274,0.265807452,0.25083448,0.245580304,coupled forecast system,non-cs
0.986907732,0.290526926,0.568365918,0.515044279,create computer algorithms,non-cs
0.541698176,0.55146613,0.731483208,0.05036396,create different visualizations,non-cs
0.221395861,0.784085695,0.339420973,0.374180046,create low,non-cs
0.350363733,0.324931033,0.216715677,0.376261858,created every year,non-cs
0.676202816,0.531984571,0.400031861,0.385998361,creating either static lookup tables,non-cs
0.518900733,0.182986966,0.375707606,0.197050607,creating object,non-cs
0.78119325,0.183265015,0.389848861,0.417841655,creative technologies defines cognitive architecture,non-cs
0.419921377,0.3027144,0.194098748,0.232760688,creators olle regardt,non-cs
0.710702311,0.401680287,0.20947761,0.368976281,credit card number  preparation,non-cs
0.302623448,0.092388045,0.648814862,0.454388332,crew greater situational awareness,non-cs
0.322438815,0.290855179,0.474471015,0.148161063,critical path,non-cs
0.394785914,0.33236697,0.222383444,0.121427279,cross section,non-cs
0.814405282,0.538205058,0.414710505,0.523464321,cryptographic hash function designed,non-cs
0.632031795,0.423745349,0.717159793,0.475599576,cryptographic mechanism often used,non-cs
0.565646248,0.508704752,0.491598073,0.610102322,cryptographically protected way,non-cs
0.419829989,0.285455247,0.20222649,0.475873703,current ceo,non-cs
0.353433819,0.324233455,0.25411233,0.193363292,current location estimates,non-cs
0.261406897,0.304377205,0.300981865,0.254302193,current value,non-cs
0.210936229,0.346041116,0.211666538,0.177982565,currently considered,non-cs
0.508729219,0.470147064,0.256317373,0.238668553,cut theorem,non-cs
0.487958605,0.28857593,0.174671417,0.283068028,cut theorem follows,non-cs
0.559060818,0.445113867,0.23115952,0.212826907,cut theorem refers,non-cs
0.643815634,0.241459862,0.308845641,0.245620863,data element representing,non-cs
0.55777714,0.254246391,0.41708474,0.231781255,data items,non-cs
0.44787509,0.071894783,0.27290014,0.487957326,data model explicitly determines,non-cs
0.606253475,0.226500827,0.481712149,0.220036784,data model may specify,non-cs
0.776310206,0.201706118,0.289717334,0.279103852,data modeling defines,non-cs
0.850993729,0.271783256,0.44619633,0.351041974,data processing industry,non-cs
0.634150778,0.234610628,0.296543681,0.313768082,data structure returns,non-cs
0.680040458,0.235462807,0.314990942,0.280308096,data visualization refers,non-cs
0.719069962,0.417656131,0.444549907,0.487344434,data visualization uses statistical graphics,non-cs
0.939985722,0.269961029,0.339506461,0.444691435,database schema design approach,non-cs
0.732792751,0.255593586,0.326800293,0.426080459,database tuning aims,non-cs
0.839411955,0.300086072,0.2663238,0.411102731,database tuning describes,non-cs
0.393729157,0.503191507,0.074533135,0.190435793,david bau,non-cs
0.407484933,0.440174573,0.160577826,0.182423011,david musser,non-cs
