PCA Tuned 1,PCA Tuned 2,phrase,label
0.559801121,0.438063268,developed greatly since,non-cs
0.362821903,0.504505982,developers worked,non-cs
0.166862569,0.54176809,developing systems,non-cs
0.12443768,0.614955788,develops methodologies,non-cs
0.274283398,0.347101242,device controlled,non-cs
0.315921946,0.177853095,diagonal argument shows,non-cs
0.324151857,0.212653346,diagram specially used,non-cs
0.281855531,0.275294193,diagrams generated,non-cs
0.396208201,0.293674871,dictionary attack,non-cs
0.375266113,0.299734386,dictionary attack tries,non-cs
0.402987596,0.360567223,dictionary attacks often succeed,non-cs
0.353015034,0.580489903,diet assessment based,non-cs
0.824407124,0.380445803,differ slightly,non-cs
0.523195725,0.232339598,different aspect,non-cs
0.352962609,0.400143725,different cache block,non-cs
0.569653021,0.427758275,different classes,non-cs
0.277691817,0.423483113,different code points,non-cs
0.236402434,0.394122534,different complexity classes,non-cs
0.37373114,0.249321601,different components,non-cs
0.159445063,0.396802065,different data representations,non-cs
0.303516152,0.307146021,different input devices,non-cs
0.381572957,0.341967412,different notion,non-cs
0.243765034,0.36410849,different programming languages,non-cs
0.293269058,0.591413404,different register allocation approaches,non-cs
0.335980012,0.402303137,different sigmoid function instead,non-cs
0.561288324,0.257525895,different types,non-cs
0.513563881,0.436364128,different viewpoints,non-cs
0.163738525,0.375419142,differential entropy,non-cs
0.204935213,0.375159631,differential equations  x even though,non-cs
0.347660208,0.34719004,digital audio workstation,non-cs
0.415622715,0.273806214,digital camera,non-cs
0.277897323,0.384296626,digital conversion,non-cs
0.270666356,0.346135906,digital converters,non-cs
0.280947422,0.399425072,digital empathy,non-cs
0.273105511,0.489875839,digital empathy define digital empathy,non-cs
0.315756424,0.460864992,digital empathy finds,non-cs
0.482216848,0.279233513,digital music files,non-cs
0.356353394,0.207763898,digital world blend,non-cs
0.203121764,0.246591869,dimensional array would,non-cs
0.066111789,0.359800892,dimensional complexity theory,non-cs
0.312345347,0.066236621,dimensional scenes composed,non-cs
0.053288196,0.29850706,dimensional vector space model implementations,non-cs
0.276944722,0.462211993,direct term,non-cs
0.306122686,0.228409343,directional movement keys,non-cs
0.223925594,0.391861798,directly proportional,non-cs
0.482471916,0.357951908,directly related,non-cs
0.733183224,0.64386198,disabled people,non-cs
0.425253509,0.47979815,disconnected components,non-cs
0.402748732,0.548786907,discovered independently,non-cs
0.167296284,0.389034803,discrete values,non-cs
0.264502262,0.498683994,dispatch mechanism,non-cs
0.168252927,0.354777047,distributed object communication realizes communication,non-cs
0.31519768,0.501204984,distribution gives,non-cs
0.276614618,0.376079898,dithering produces results,non-cs
0.399927851,0.155501101,diverse spectrum,non-cs
0.545812792,0.489880852,doctor table,non-cs
0.122607558,0.473040883,domain method,non-cs
0.333585591,0.290502494,dominant use,non-cs
0.328786357,0.431867896,done efficiently,non-cs
0.152210676,0.39075576,double hashing becomes linear,non-cs
0.77936774,0.167618952,drawn left,non-cs
0.44202298,0.350798871,driving cars,non-cs
0.449494258,0.279253573,driving cars combine,non-cs
0.608214969,0.421392124,drugged participants,non-cs
0.425141118,0.457645117,dual program also,non-cs
0.240326514,0.271986136,dynamic array may use,non-cs
0.132376755,0.278421529,dynamic arrays overcome,non-cs
0.303945935,0.366767468,dynamic avoidance,non-cs
0.160571501,0.34497915,dynamically modify,non-cs
0.816956475,0.24940871,eager loading,non-cs
0.663343186,0.219876029,earlier field,non-cs
0.382122414,0.288250829,earliest installations using anchor modeling,non-cs
0.529473417,0.521584864,early companies,non-cs
0.623241378,0.387069482,early name,non-cs
0.262933405,0.448872943,early philosophical inquiries,non-cs
0.203077158,0.513707617,early sorting algorithms around 1951,non-cs
0.63853943,0.170762087,early stage go,non-cs
0.431244035,0.442338353,early work,non-cs
0.667794518,0.557410733,easily broken,non-cs
0.23303184,0.494906628,easily deduced,non-cs
0.237465994,0.4912057,economically possible,non-cs
0.699101816,0.749767944,edges whose removal would partition,non-cs
0.70706701,0.359064075,eeg  typically hours,non-cs
0.231916236,0.630073547,effective methods exist,non-cs
0.233243038,0.280160935,effective music visualization aims,non-cs
0.195628985,0.651879699,effectively determine,non-cs
0.460471736,0.550565189,effectively rediscovered,non-cs
0.070424209,0.440392974,efficient algorithms,non-cs
0.30578387,0.462270762,efficient construction,non-cs
0.319193929,0.413121723,efficient even,non-cs
0.404635458,0.440130174,efficient julia,non-cs
0.170045094,0.387985155,efficient matlab,non-cs
0.090158412,0.50697463,efficient methods known,non-cs
0.224013214,0.465637334,efficient use,non-cs
0.412849125,0.475974651,efipsans project http  www,non-cs
0.325208329,0.418280651,eigenmode expansion provides,non-cs
0.065386544,0.429985064,eigenvalue problems involving differential equations,non-cs
0.557345927,0.428002627,eighth annual acm symposium,non-cs
0.647087553,0.552255496,either directly,non-cs
0.61409567,0.240673354,either multiple simultaneous executions,non-cs
0.247033578,0.21159944,electromagnetic field,non-cs
0.250637861,0.238875567,electromagnetic fields,non-cs
0.219076357,0.271054068,electromagnetic relays,non-cs
0.377463315,0.131604576,electronic music visualizers,non-cs
0.52945071,0.652987202,electronic signatures vary depending,non-cs
0.339090681,0.275842714,electronic switches,non-cs
0.597669211,0.652577182,elegance issue,non-cs
0.083503382,0.329000276,element matrices,non-cs
0.665622923,0.640146106,elements immediately required,non-cs
0.655467505,0.388315033,eli zelkha,non-cs
0.089491728,0.390729116,eliminating equations,non-cs
0.240228865,0.374506143,else use dynamic linking,non-cs
0.422629244,0.388064312,embody values,non-cs
0.499082467,0.634179877,emerging applications,non-cs
0.61479847,0.344303111,emerging branch,non-cs
0.538816871,0.734865423,emerging issue,non-cs
0.379057658,0.274280427,emotional ability,non-cs
0.52719272,0.378680206,empathy compassion,non-cs
0.07558464,0.412576251,employ mathematical optimization,non-cs
0.558116914,0.58081598,empty list consists,non-cs
0.698915679,0.54479909,empty location,non-cs
0.204750379,0.41656705,enable design,non-cs
0.281202997,0.52557042,enable development,non-cs
0.446340624,0.503531379,enables file sharing,non-cs
0.308953797,0.352395209,encapsulate varying behavior,non-cs
0.599879711,0.357223927,encode dvd movies,non-cs
0.509319549,0.584424255,encourage clear communication,non-cs
0.188771881,0.442431727,encryption step performed,non-cs
0.581622371,0.568524733,enemies would,non-cs
0.282170015,0.504916303,energy minimization,non-cs
0.196076726,0.201041304,energy physics,non-cs
0.233815664,0.438136027,engine steering software,non-cs
0.25638971,0.418177335,engineering began,non-cs
0.058781536,0.426781013,engineering uses modeling,non-cs
0.405574771,0.494914834,enhance user experience,non-cs
0.453089664,0.478553297,ensure quality,non-cs
0.29643139,0.689780272,ensure referential integrity,non-cs
0.340360077,0.54003213,ensuring moral behaviors,non-cs
0.378423419,0.514475486,entangling operations,non-cs
0.384185842,0.60299625,enterprise wan governance blog,non-cs
0.270574871,0.442821924,entire data pool,non-cs
0.572469103,0.34261131,entire nation,non-cs
0.555215443,0.286429951,entire table,non-cs
0.515880034,0.260973638,entirely driven,non-cs
0.045679026,0.491409786,entropy coding method defined,non-cs
0.240223584,0.575302457,environmental prediction,non-cs
0.389068371,0.503357089,environmental sampling,non-cs
0.2165779,0.443732967,environmental science,non-cs
0.385585053,0.538782383,epistemic possibility,non-cs
0.693675661,0.291057819,equal sizes,non-cs
0.601682011,0.444266484,erciyes university,non-cs
0.305830976,0.798518855,error correcting codes defined,non-cs
0.552487241,0.737205821,error introduced,non-cs
0.162196551,0.332130616,especially biomechanical systems,non-cs
0.201090842,0.333419865,especially quantum information,non-cs
0.563163847,0.550602756,essential requirementsa typical property,non-cs
0.253022702,0.207723695,essentially unique planar embedding,non-cs
0.541971986,0.699680298,establish un norms,non-cs
0.285797781,0.641374397,ethical fields related,non-cs
0.203379438,0.603710261,ethical user experience objectives,non-cs
0.282526435,0.649570795,evaluate expectation values,non-cs
0.117546724,0.50542924,evaluation functions,non-cs
0.398856381,0.401801356,even base 256,non-cs
0.775173365,0.748114874,even causes harm,non-cs
0.391162745,0.234977577,even mechanical elements,non-cs
0.672918436,0.3295511,even though,non-cs
0.47190416,0.175770877,eventually called act,non-cs
0.258435703,0.27113317,eventually designed,non-cs
0.556199023,0.35340937,eventually give,non-cs
0.713836758,0.421621091,eventually returned,non-cs
0.62172687,0.261621995,every connection,non-cs
0.609805214,0.491065426,every execution,non-cs
0.253233516,0.41735391,every graph property definable,non-cs
0.732719562,0.401260773,every jd,non-cs
0.573844122,0.190685287,every object,non-cs
0.314608383,0.547746497,every solution,non-cs
0.478802185,0.445896283,every subset,non-cs
0.400220438,0.393334986,every variable,non-cs
0.578524681,0.310316521,every word,non-cs
0.653467089,0.46454792,everyday consumers,non-cs
0.502435599,0.459595689,everyday division,non-cs
0.624747373,0.328879835,everyday life activities,non-cs
0.07745822,0.479525256,evolutionary approach,non-cs
0.5354246,0.164971104,evolve gracefully,non-cs
0.552420038,0.550088663,evolved since,non-cs
0.09210996,0.399022197,exact function,non-cs
0.368019873,0.752560842,examine factors,non-cs
0.192093559,0.429277044,example input,non-cs
0.550130327,0.177809161,example music videos,non-cs
0.27228943,0.248950486,example strings,non-cs
0.301168549,0.565298643,examples discussed,non-cs
0.316465287,0.584876487,examples section,non-cs
0.767508319,0.544301471,exceedingly rare,non-cs
0.360338715,0.715040018,excellent error properties,non-cs
0.428666966,0.535643347,excessive memory requirements,non-cs
0.493351439,0.495291544,excluded volume,non-cs
0.315337585,0.349789554,executed remotely,non-cs
0.466444759,0.394131313,exhibit either innate emotional capabilities,non-cs
0.262732227,0.489946648,exist different solution philosophies,non-cs
0.449180742,0.468992488,existing common internet file system,non-cs
0.283731455,0.437843662,existing nodes based,non-cs
0.442269879,0.764406219,existing notations,non-cs
0.705843775,0.132606577,expanding outside,non-cs
0.445797873,0.379821455,expensive equipment,non-cs
0.282933814,0.308717193,experimental observation,non-cs
0.494883592,0.875006345,explaining standards,non-cs
0.304638087,0.16759271,explicit edge objects allows,non-cs
0.108272671,0.447838698,explicit functionality designed,non-cs
0.142116927,0.302635207,explicit planar embedding,non-cs
0.411169642,0.555201145,explored possible usage,non-cs
0.362132212,0.525830454,expressing facts,non-cs
0.284670089,0.309648285,expressing permitted sequences,non-cs
0.113456698,0.373198305,expression computational intelligence,non-cs
0.232857029,0.448008851,expression results,non-cs
0.141289347,0.337307567,extended binary tree obtained,non-cs
0.225828315,0.234319473,extended binary trees,non-cs
0.66542795,0.097792726,extending courcelle,non-cs
0.303718885,0.39299279,external factors,non-cs
0.464346047,0.278697166,extra flexibility,non-cs
0.676417676,0.535989593,extremely difficult,non-cs
0.576046583,0.318157882,extremely well,non-cs
0.407581532,0.42177652,facial affect detection,non-cs
0.58449886,0.156612287,facial expressions,non-cs
0.502646739,0.781038522,facilitate changes,non-cs
0.151055615,0.500295005,facilitate meta learning,non-cs
0.557404812,0.450738824,fairly common cause,non-cs
0.6435004,0.230882403,far back,non-cs
0.286725349,0.331434929,fast lookup,non-cs
0.100772909,0.330232792,fast multiplication algorithms,non-cs
0.541629289,0.335788139,fastest possible,non-cs
0.497513189,0.214437823,favor composition,non-cs
0.195884367,0.525619952,feasible solution,non-cs
0.19817013,0.567998807,feasible solutions,non-cs
0.488349221,0.456211595,feature found,non-cs
0.546779321,0.334944291,field access,non-cs
0.160605747,0.453621245,field include computational materials science,non-cs
0.115162162,0.442807945,field include statistical relational learning,non-cs
0.653529342,0.37261443,field may,non-cs
0.498675587,0.408445664,field related,non-cs
0.500315215,0.411607044,field samples,non-cs
0.328638381,0.495572771,field saw many optimizations,non-cs
0.160649461,0.397468665,fifo arithmetic code first introduced,non-cs
0.493737294,0.500673576,file name,non-cs
0.415633996,0.388947471,final product,non-cs
0.493551992,0.517336063,final results,non-cs
0.467500984,0.551905898,final sorted list,non-cs
0.651995914,0.383196951,final stage,non-cs
0.287540089,0.548879501,finalized dictionary set,non-cs
0.190060655,0.340814229,finally construct used,non-cs
0.429046131,0.642734971,financial business reporting,non-cs
0.458562637,0.483658175,financial transactions etc,non-cs
0.347140625,0.455755553,financial value,non-cs
0.205901398,0.614109561,find approximate solutions,non-cs
0.475892925,0.301778466,find three clusters within,non-cs
0.694391544,0.663131763,finding lowest common ancestors,non-cs
0.354066014,0.697542538,finding software memory problems,non-cs
0.175716325,0.524952734,finds approximate eigenvalues,non-cs
0.407383732,0.464697079,finds use among,non-cs
0.09240928,0.426410623,finely quantized versions,non-cs
0.122653752,0.393812831,finite element analysis,non-cs
0.116880495,0.266414642,finite element methods use,non-cs
0.41704318,0.269172486,finite number,non-cs
