tSNE Untuned 0,tSNE Untuned 1,phrase,label
0.208829442,0.400190971,developing systems,non-cs
0.209037333,0.405050206,develops methodologies,non-cs
0.205083854,0.482262808,device controlled,non-cs
0.697574122,0.350211945,diagonal argument shows,non-cs
0.178713822,0.422393998,diagram specially used,non-cs
0.15780878,0.417420158,diagrams generated,non-cs
0.950256119,0.674605903,dictionary attack,non-cs
0.950293929,0.67445847,dictionary attack tries,non-cs
0.600483743,0.77973937,dictionary attacks often succeed,non-cs
0.441897068,0.341822129,diet assessment based,non-cs
0.812732776,0.687238352,differ slightly,non-cs
0.808662348,0.678889931,different aspect,non-cs
0.819606401,0.661463827,different cache block,non-cs
0.79685325,0.65077423,different classes,non-cs
0.811731331,0.658163748,different code points,non-cs
0.805389845,0.658876447,different complexity classes,non-cs
0.799307021,0.650043248,different components,non-cs
0.808451769,0.655903669,different data representations,non-cs
0.808061407,0.653195314,different input devices,non-cs
0.809609132,0.687318391,different notion,non-cs
0.810717079,0.651890882,different programming languages,non-cs
0.811523834,0.656066832,different register allocation approaches,non-cs
0.815042474,0.682971589,different sigmoid function instead,non-cs
0.79376228,0.644418089,different types,non-cs
0.805959752,0.672039959,different viewpoints,non-cs
0.767423437,0.347966034,differential entropy,non-cs
0.631160658,0.105057899,differential equations  x even though,non-cs
0.602481617,0.216034176,digital audio workstation,non-cs
0.612583552,0.206181722,digital camera,non-cs
0.611286085,0.207224414,digital conversion,non-cs
0.60997264,0.208325878,digital converters,non-cs
0.609239549,0.191130023,digital empathy,non-cs
0.608872987,0.187966893,digital empathy define digital empathy,non-cs
0.60862768,0.188017472,digital empathy finds,non-cs
0.602923427,0.214437179,digital music files,non-cs
0.60954096,0.195844622,digital world blend,non-cs
0.59463085,0.360534923,dimensional array would,non-cs
0.887998211,0.482174287,dimensional complexity theory,non-cs
0.596508387,0.358648653,dimensional scenes composed,non-cs
0.607158898,0.278354489,dimensional vector space model implementations,non-cs
0.326410515,0.726715056,direct term,non-cs
0.213688704,0.502858968,directional movement keys,non-cs
0.329996623,0.728424563,directly proportional,non-cs
0.370896707,0.771646273,directly related,non-cs
0.874500157,0.702549078,disabled people,non-cs
0.749847809,0.857359616,disconnected components,non-cs
0.591785974,0.934113726,discovered independently,non-cs
0.695390224,0.940921603,discrete values,non-cs
0.345981929,0.382553192,dispatch mechanism,non-cs
0.410393596,0.289582303,distributed object communication realizes communication,non-cs
0.453858966,0.46875301,distribution gives,non-cs
0.32531967,0.500699016,dithering produces results,non-cs
0.775868675,0.623324148,diverse spectrum,non-cs
0.438967715,0.334938498,doctor table,non-cs
0.407910955,0.418980015,domain method,non-cs
0.406679808,0.731779719,dominant use,non-cs
0.308592366,0.869724078,done efficiently,non-cs
0.89650353,0.390976498,double hashing becomes linear,non-cs
0.734262809,0.880493639,drawn left,non-cs
0.32447847,0.238922172,driving cars,non-cs
0.324595299,0.238967232,driving cars combine,non-cs
0.811384024,0.773492551,drugged participants,non-cs
0.89291021,0.574368969,dual program also,non-cs
0.871295516,0.520706265,dynamic array may use,non-cs
0.4929867,0.342504245,dynamic arrays overcome,non-cs
0.730319318,0.804662078,dynamic avoidance,non-cs
0.505831749,0.359354899,dynamically modify,non-cs
0.515174959,0.80623098,eager loading,non-cs
0.483720913,0.65900769,earlier field,non-cs
0.140894764,0.68449124,earliest installations using anchor modeling,non-cs
0.145136431,0.685104634,early companies,non-cs
0.147845234,0.681681037,early name,non-cs
0.145331929,0.689504707,early philosophical inquiries,non-cs
0.582876883,0.338351975,early sorting algorithms around 1951,non-cs
0.155901443,0.684702981,early stage go,non-cs
0.14904375,0.682752104,early work,non-cs
0.642538392,0.869929459,easily broken,non-cs
0.3060847,0.855059236,easily deduced,non-cs
0.274085631,0.861308132,economically possible,non-cs
0.788266191,0.752963501,edges whose removal would partition,non-cs
0.478729822,0.846370309,eeg  typically hours,non-cs
0.28508817,0.873052598,effective methods exist,non-cs
0.065956748,0.546765074,effective music visualization aims,non-cs
0.374848699,0.660969828,effectively determine,non-cs
0.368907859,0.630340145,effectively rediscovered,non-cs
0.287406589,0.885700665,efficient algorithms,non-cs
0.300152154,0.885251595,efficient construction,non-cs
0.307031003,0.881464242,efficient even,non-cs
0.303841006,0.894680829,efficient julia,non-cs
0.303508582,0.893469605,efficient matlab,non-cs
0.296526466,0.879865113,efficient methods known,non-cs
0.299415162,0.880800738,efficient use,non-cs
0.119815249,0.275765472,efipsans project http  www,non-cs
0.208877547,0.594106306,eigenmode expansion provides,non-cs
0.624048337,0.099308801,eigenvalue problems involving differential equations,non-cs
0.036502237,0.652854892,eighth annual acm symposium,non-cs
0.543081687,0.613280155,either directly,non-cs
0.77641948,0.644558835,either multiple simultaneous executions,non-cs
0.414893394,0.223596295,electromagnetic field,non-cs
0.414657211,0.223489863,electromagnetic fields,non-cs
0.412833106,0.223683778,electromagnetic relays,non-cs
0.586824745,0.220657812,electronic music visualizers,non-cs
0.822959791,0.648738798,electronic signatures vary depending,non-cs
0.367867042,0.235988403,electronic switches,non-cs
0.391481499,0.915194018,elegance issue,non-cs
0.697063357,0.31488476,element matrices,non-cs
0.500652001,0.729503899,elements immediately required,non-cs
0.581590119,0.507389022,eli zelkha,non-cs
0.720188817,0.848037412,eliminating equations,non-cs
0.870457049,0.513032099,else use dynamic linking,non-cs
0.272627361,0.800967539,embody values,non-cs
0.47933061,0.61048715,emerging applications,non-cs
0.455157576,0.570350487,emerging branch,non-cs
0.592583211,0.687892541,emerging issue,non-cs
0.675791359,0.587602863,emotional ability,non-cs
0.247503622,0.798450668,empathy compassion,non-cs
0.557740812,0.079087336,employ mathematical optimization,non-cs
0.650993269,0.91732291,empty list consists,non-cs
0.651024664,0.915575451,empty location,non-cs
0.189330763,0.406431084,enable design,non-cs
0.186958449,0.401706049,enable development,non-cs
0.357460537,0.285412713,enables file sharing,non-cs
0.79699682,0.641115486,encapsulate varying behavior,non-cs
0.18899716,0.074768498,encode dvd movies,non-cs
0.347143827,0.893381841,encourage clear communication,non-cs
0.81728901,0.215063087,encryption step performed,non-cs
0.788468027,0.749431957,enemies would,non-cs
0.764509431,0.401278686,energy minimization,non-cs
0.425647484,0.201125757,energy physics,non-cs
0.319833175,0.245012692,engine steering software,non-cs
0.232335562,0.379674817,engineering began,non-cs
0.236572573,0.380489926,engineering uses modeling,non-cs
0.202988865,0.796923703,enhance user experience,non-cs
0.286892589,0.797071285,ensure quality,non-cs
0.291490633,0.797472545,ensure referential integrity,non-cs
0.182654669,0.870864373,ensuring moral behaviors,non-cs
0.518749757,0.444315113,entangling operations,non-cs
0.134103666,0.275379643,enterprise wan governance blog,non-cs
0.225369837,0.728670946,entire data pool,non-cs
0.224963563,0.729732867,entire nation,non-cs
0.222725661,0.727719422,entire table,non-cs
0.253229829,0.732399154,entirely driven,non-cs
0.765782235,0.348393892,entropy coding method defined,non-cs
0.359876039,0.265400407,environmental prediction,non-cs
0.359986442,0.265294836,environmental sampling,non-cs
0.35958337,0.264647456,environmental science,non-cs
0.455065055,0.508076446,epistemic possibility,non-cs
0.373079807,0.913463804,equal sizes,non-cs
0.566140531,0.444083479,erciyes university,non-cs
0.848486044,0.74382468,error correcting codes defined,non-cs
0.8196078,0.76287783,error introduced,non-cs
0.356017369,0.176686574,especially biomechanical systems,non-cs
0.434619611,0.19544815,especially quantum information,non-cs
0.419622281,0.768335411,essential requirementsa typical property,non-cs
0.600435879,0.649462915,essentially unique planar embedding,non-cs
0.172336319,0.599732418,establish un norms,non-cs
0.182324693,0.871762139,ethical fields related,non-cs
0.183024159,0.871693791,ethical user experience objectives,non-cs
0.415840003,0.468672817,evaluate expectation values,non-cs
0.373956128,0.445725948,evaluation functions,non-cs
0.542624506,0.150365928,even base 256,non-cs
0.74756025,0.760785338,even causes harm,non-cs
0.256105019,0.412858594,even mechanical elements,non-cs
0.542241995,0.62866875,even though,non-cs
0.452453324,0.630103097,eventually called act,non-cs
0.44894391,0.634343944,eventually designed,non-cs
0.449578907,0.634597518,eventually give,non-cs
0.45341397,0.640109876,eventually returned,non-cs
0.22344342,0.734595683,every connection,non-cs
0.218014471,0.732633247,every execution,non-cs
0.213139145,0.727695498,every graph property definable,non-cs
0.219427063,0.737100116,every jd,non-cs
0.22450617,0.732459421,every object,non-cs
0.223421805,0.734964247,every solution,non-cs
0.224217742,0.73350823,every subset,non-cs
0.22333906,0.733295666,every variable,non-cs
0.224135543,0.735993154,every word,non-cs
0.475561879,0.848573834,everyday consumers,non-cs
0.477124327,0.848006287,everyday division,non-cs
0.475262664,0.848387794,everyday life activities,non-cs
0.092973049,0.201537155,evolutionary approach,non-cs
0.282631624,0.863953619,evolve gracefully,non-cs
0.465943127,0.658541627,evolved since,non-cs
0.318790445,0.790559659,exact function,non-cs
0.3924213,0.457442421,examine factors,non-cs
0.375488325,0.408412375,example input,non-cs
0.099142881,0.525512557,example music videos,non-cs
0.523826377,0.270602907,example strings,non-cs
0.388588923,0.511295748,examples discussed,non-cs
0.391141743,0.510463624,examples section,non-cs
0.749445098,0.932966249,exceedingly rare,non-cs
0.280434744,0.916877544,excellent error properties,non-cs
0.69939596,0.74139922,excessive memory requirements,non-cs
0.728316604,0.863993985,excluded volume,non-cs
0.225156701,0.672836493,executed remotely,non-cs
0.676440208,0.586990929,exhibit either innate emotional capabilities,non-cs
0.811149032,0.650576883,exist different solution philosophies,non-cs
0.103614359,0.296908533,existing common internet file system,non-cs
0.295509219,0.554741472,existing nodes based,non-cs
0.295917285,0.555156901,existing notations,non-cs
0.48513356,0.774172964,expanding outside,non-cs
0.693584385,0.740866819,expensive equipment,non-cs
0.227969384,0.339228118,experimental observation,non-cs
0.368256924,0.477400127,explaining standards,non-cs
0.298285163,0.704898858,explicit edge objects allows,non-cs
0.297972409,0.709615214,explicit functionality designed,non-cs
0.297342794,0.711743489,explicit planar embedding,non-cs
0.473260277,0.603492505,explored possible usage,non-cs
0.345066497,0.814091631,expressing facts,non-cs
0.312863188,0.642641534,expressing permitted sequences,non-cs
0.380030517,0.129468426,expression computational intelligence,non-cs
0.333704663,0.517207675,expression results,non-cs
0.984133501,0.734008477,extended binary tree obtained,non-cs
0.981685894,0.736591733,extended binary trees,non-cs
0.527256027,0.501928155,extending courcelle,non-cs
0.871970767,0.638449769,external factors,non-cs
0.231104699,0.812664345,extra flexibility,non-cs
0.723037518,0.746321968,extremely difficult,non-cs
0.366930235,0.702301816,extremely well,non-cs
0.208409793,0.525037059,facial affect detection,non-cs
0.171592158,0.493772138,facial expressions,non-cs
0.617558277,0.574453674,facilitate changes,non-cs
0.016716419,0.442977143,facilitate meta learning,non-cs
0.388865877,0.795055334,fairly common cause,non-cs
0.92228215,0.621585872,far back,non-cs
0.517634422,0.825159648,fast lookup,non-cs
0.517902339,0.830953077,fast multiplication algorithms,non-cs
0.297921267,0.845402175,fastest possible,non-cs
0.363801706,0.681814123,favor composition,non-cs
0.280723937,0.8573665,feasible solution,non-cs
0.278778484,0.857781975,feasible solutions,non-cs
0.358198295,0.605250794,feature found,non-cs
0.490429594,0.564488658,field access,non-cs
0.350703238,0.117090684,field include computational materials science,non-cs
0.802449023,0.293267453,field include statistical relational learning,non-cs
0.481788252,0.579005001,field may,non-cs
0.490507442,0.565637249,field related,non-cs
0.490212845,0.563598962,field samples,non-cs
0.708733103,0.641575648,field saw many optimizations,non-cs
0.412084508,0.054551635,fifo arithmetic code first introduced,non-cs
0.388334339,0.287430366,file name,non-cs
0.425622492,0.597581337,final product,non-cs
0.425039221,0.59709619,final results,non-cs
0.425012754,0.59349244,final sorted list,non-cs
0.426320521,0.597570909,final stage,non-cs
0.419948591,0.585969541,finalized dictionary set,non-cs
0.442514401,0.629628672,finally construct used,non-cs
0.266805732,0.329948543,financial business reporting,non-cs
0.27027653,0.330208225,financial transactions etc,non-cs
0.271252645,0.331922558,financial value,non-cs
0.348453381,0.581720922,find approximate solutions,non-cs
0.743210355,0.531629819,find three clusters within,non-cs
0.74146158,0.893432457,finding lowest common ancestors,non-cs
0.342976448,0.05974467,finding software memory problems,non-cs
0.58711667,0.309022591,finds approximate eigenvalues,non-cs
0.355902125,0.607865746,finds use among,non-cs
0.3797242,0.694628422,finely quantized versions,non-cs
0.673543119,0.246092065,finite element analysis,non-cs
0.672663114,0.246529014,finite element methods use,non-cs
0.626926619,0.897937222,finite number,non-cs
0.627363337,0.896339328,finite sequences,non-cs
0.62812801,0.82590349,finitely many children,non-cs
